Term,Overlap,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,ko_symbol,type,gene_number,db
DNA Damage Response (GO:0006974),58/384,2.9524162161743036e-5,2.3382814124141347,38.58542314171117,TOP2A;ATF2;OGG1;FMR1;CIB1;RPTOR;ENDOV;STK11;HPF1;HERC2;KAT5;CHEK2;TLK2;POLI;KMT5B;IKBKG;UPF1;PARP2;DDX11;PRKCD;ATRX;PPP4R3A;VRK1;ZDHHC16;INIP;IRF3;MSH3;TIMELESS;FLYWCH1;BRAT1;PNKP;HTRA2;PDS5B;RAD51AP1;BCL2L11;EP400;RBBP8;BID;MAP2K6;MUTYH;UVRAG;SLF2;XRCC3;FANCA;GTF2H1;USP28;FANCG;MAPK12;MAD2L2;POLA1;ERCC1;POLE2;PWWP3A;ERCC8;MMS19;TRIP12;RAD9A;TAF1,Rbm24,rmats,1445,GO_Biological_Process_2023
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),56/367,3.1023217987785616e-5,2.365077932029103,38.63190797865081,GSK3A;RNF13;RNF14;UBE2D1;ANKRD9;RNF115;KAT5;PSMD4;ARIH2;UBXN7;ARIH1;BTRC;RNF111;UBL7;FBXW5;ARRDC1;FBXW11;RAD23A;ARMC8;SIRT2;PLAA;SPOPL;CHMP7;BIRC2;WDR26;TSG101;CUL3;AMBRA1;BAG6;ZNRF1;SHARPIN;MTA1;RNF215;PCBP2;ZSWIM8;TBL1X;ZRANB1;HACE1;SMURF1;RNF25;SYVN1;PEX10;NTAN1;USP28;CHFR;RNF146;SPSB3;UBE2W;ITCH;TTC3;RLIM;MDM2;ERCC8;TRIP12;RNF185;TAF1,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of DNA Repair (GO:0006282),28/129,4.127862693729752e-5,3.610416652109812,57.56208967229128,ENY2;INO80E;SMARCB1;TMEM161A;MEAF6;TFPT;ING3;KAT5;PPP4R2;RUVBL2;EP400;USP1;BRD8;ARID2;ATXN7L3;SMARCE1;PBRM1;SMARCC2;EYA2;ACTR5;UCHL5;SMARCA4;RAD52;KAT2A;MRGBP;TADA3;TRIP12;TAF2,Rbm24,rmats,1445,GO_Biological_Process_2023
Protein Phosphorylation (GO:0006468),69/500,4.748353802637792e-5,2.1086642745373116,33.12287453818982,ATF2;GSK3A;CCNT1;STK19;IKBKB;STK11;PPP4R1;AKT2;CHEK2;STK16;TLK2;TLK1;ERC1;MAP3K7;PDK1;EPHA7;MORC3;TBP;CHUK;STRADA;STRADB;PRKCD;MINK1;VRK1;PASK;ATG13;PRKAB1;ILF3;MELK;CREB1;KIT;SIK3;MAPKAPK5;BIRC6;SIK2;CSNK1G2;CAMK1G;BECN1;USP15;SRC;IRAK1;CLSPN;MARK4;MARK3;MARK2;SRPK2;UVRAG;RYK;CDC7;CLK4;CDK11B;PTK2;CLK3;ACVR2A;MAPK12;SRPK1;CLK2;MAPK13;BCKDK;CLK1;CDK8;ABI2;TAF8;COQ8B;PKN1;FGFR3;FGFR2;TAF2;TAF1,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Double-Strand Break Repair (GO:2000779),22/88,5.712751226164391e-5,4.3309908643710475,66.85349786595343,SMARCE1;PBRM1;SMARCB1;SMARCC2;SLF2;MEAF6;DDX11;FOXM1;SMARCA4;RAD51AP1;ING3;MRGBP;KAT5;PPP4R2;RUVBL2;FIGNL1;TIMELESS;EP400;SPIRE1;TRIP12;BRD8;ARID2,Rbm24,rmats,1445,GO_Biological_Process_2023
Histone H4 Acetylation (GO:0043967),14/39,7.152123716485311e-5,7.251432564640112,109.72377010238299,NAA40;MEAF6;PHF20;MSL2;HCFC1;ING4;ING3;MRGBP;KAT5;KANSL1;KANSL2;RUVBL2;EP400;BRD8,Rbm24,rmats,1445,GO_Biological_Process_2023
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),49/319,1.0411253198467243e-4,2.3770694046482013,34.89950865261535,RNF10;GSK3A;FAF2;ANKRD9;KAT5;PSMD4;CDC27;UBXN7;BTRC;FBXW5;FBXW11;FBXO17;RAD23A;ARMC8;SIRT2;PLAA;SPOPL;BIRC2;WDR26;CUL5;CUL3;DERL2;UBR1;AMBRA1;USP19;UBE2J1;ECPAS;BAG6;AMN1;ZNRF1;SHARPIN;MTA1;PCBP2;ZSWIM8;TBL1X;ANKZF1;KLHDC10;SMURF1;SYVN1;PEX10;FBXL12;SPSB3;UBE2W;ITCH;MDM2;ERCC8;TRIP12;RNF185;TAF1,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Multicellular Organismal Development (GO:2000026),17/59,1.2588580331795784e-4,5.247448979591836,75.68312572019343,BRD1;INO80E;BRPF1;MEAF6;BRPF3;ACTR5;EHMT1;UCHL5;BLTP1;BAG6;TFPT;KAT2A;ZZZ3;RACGAP1;RUVBL2;TADA3;TRIP12,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Cell Cycle (GO:0051726),46/298,1.7719122778086713e-4,2.3881514006603357,33.47340177114082,INO80E;MEAF6;HTRA2;FOXM1;ING4;TFPT;STK11;ING3;KAT5;AKT2;FIGNL1;RUVBL2;CDC27;EP400;E4F1;RPRD1B;BRD8;MARK4;TRIM21;MAP2K6;PHACTR4;SRPK2;NEK9;ACTR5;STAT3;TSC2;TSC1;RAD23A;PUM1;CDK11B;SIRT2;UCHL5;MAPK12;HCFC1;KAT2A;ZZZ3;MRGBP;BIN1;TADA3;MDM2;NF2;TARDBP;FGFR2;BIRC2;CDKN3;SMIM22,Rbm24,rmats,1445,GO_Biological_Process_2023
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),72/557,2.015791168545692e-4,1.9537922075971799,26.944365504305374,RNF10;SETD3;PHF20;RNF14;FOXM1;BRCA2;ING1;IKBKB;EDRF1;MED14;ING3;KAT5;ZMIZ1;RUVBL2;CHEK2;BTRC;YAF2;ATXN7L3;RNF111;MED1;SMARCC2;CHUK;FBXW11;ACTR5;TFE3;MSL2;RFX3;UCHL5;HCFC1;MED22;KAT2A;ILF3;CREB1;ELF2;PSRC1;DXO;KMT2E;ENY2;INO80E;KDM3A;MEAF6;WBP2;ZBTB48;MLLT3;HIF1A;TFPT;MTA1;EP400;TASP1;BRD8;TBL1X;MTA3;BRPF1;TAF15;STAT3;GTF2H1;SMARCA1;KLF2;GATAD2A;SMARCA4;MAD2L2;MRGBP;FUBP3;KANSL1;KANSL2;TADA3;MMS19;TCF4;NAA16;TCF3;TAF2;PICALM,Rbm24,rmats,1445,GO_Biological_Process_2023
Positive Regulation Of DNA Repair (GO:0045739),21/89,2.015791168545692e-4,4.009284120951752,55.20669299016602,SMARCE1;PBRM1;INO80E;SMARCB1;SMARCC2;TMEM161A;SLF2;HDAC10;EYA2;ACTR5;DDX11;FOXM1;UCHL5;SMARCA4;TFPT;FAM168A;RUVBL2;TIMELESS;USP1;SPIRE1;ARID2,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Embryonic Development (GO:0045995),17/62,2.0646721393006455e-4,4.896825396825397,66.84243076881363,INO80E;ACTR5;EHMT1;UCHL5;BAG6;TFPT;RPS6KA6;KAT2A;ZZZ3;RACGAP1;RUVBL2;TADA3;DAG1;TRIP12;PHLDB2;CLASP1;CLASP2,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Chromatin Organization (GO:1902275),11/27,2.0646721393006455e-4,8.88811889818689,121.23743591482906,SETD5;KANSL1;PHF20;KANSL2;TLK2;MSL2;RLIM;TLK1;MKI67;MLLT3;HCFC1,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Cell Cycle Process (GO:0010564),26/130,2.886543036813523e-4,3.2507047216349543,43.093015250940226,BECN1;SMARCB1;KLHL13;MKI67;USP19;RACGAP1;E4F1;RPRD1B;ENTR1;ARID2;ECT2;MARK4;RAB11FIP3;SMARCE1;UVRAG;PBRM1;BORA;SMARCC2;PRPF40A;CDC25C;PUM1;SMARCA4;DBF4;BIN1;PRC1;BIRC6,Rbm24,rmats,1445,GO_Biological_Process_2023
Protein Polyubiquitination (GO:0000209),37/226,3.5537298730730163e-4,2.5535939754689756,33.111838072156246,RNF31;CBFB;RNF14;CUL3;UBE2D1;UBE2J1;DDA1;ZNRF1;RNF115;SHARPIN;TNKS2;RUSC1;CDC27;ARIH2;MARCHF8;ARIH1;BTRC;TRIM21;HACE1;FBXW11;SMURF1;RNF25;HUWE1;SYVN1;PEX10;TRAF2;RNF146;UBE2W;ITCH;UBOX5;TTC3;MDM2;ERCC8;TRIP12;RNF185;BIRC2;TAF1,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of DNA Metabolic Process (GO:0051052),25/124,3.5537298730730163e-4,3.282116944088775,42.52837461656003,PIF1;ENY2;INO80E;MEAF6;NUCKS1;BAZ2A;SMG5;SMG6;ING4;TFPT;RUVBL2;USP1;SMARCAD1;MPV17;ATXN7L3;UPF1;SLF2;ESCO1;ACTR5;THOC1;TERF2;UCHL5;KAT2A;TADA3;TAF2,Rbm24,rmats,1445,GO_Biological_Process_2023
Histone Modification (GO:0016570),19/81,5.35880643029816e-4,3.9742003347961816,49.694600171565845,HDAC5;ENY2;MEAF6;SIRT2;GATAD2A;ING4;PHF20L1;ING3;MTA1;MRGBP;KAT5;RUVBL2;MIER1;TADA3;EP400;BRD8;TBL1X;ATXN7L3;MTA3,Rbm24,rmats,1445,GO_Biological_Process_2023
Phosphorylation (GO:0016310),57/429,8.149389048116815e-4,2.0072801431625917,24.176240181264195,PANK2;GSK3A;DGKD;CCNT1;STK19;IKBKB;RPTOR;STK11;PPP4R1;CHEK2;TLK2;TLK1;PDK1;EPHA7;MORC3;TBP;CHUK;SPHK2;STRADA;STRADB;PRKCD;MINK1;VRK1;PASK;ATG13;PRKAB1;ILF3;MELK;CREB1;SIK3;BIRC6;SIK2;DGKK;CSNK1G2;BECN1;IRAK1;MARK4;MARK3;MARK2;SRPK2;UVRAG;RYK;STAT3;CDK11B;PTK2;CLK3;ACVR2A;SRPK1;CLK2;BCKDK;CDK8;PI4KA;TAF8;COQ8B;PKN1;TAF2;TAF1,Rbm24,rmats,1445,GO_Biological_Process_2023
Vesicle-Mediated Transport (GO:0016192),55/411,9.190558710911441e-4,2.0227649341201195,24.040204374058764,USP6NL;DENND1C;ZFYVE9;ITSN1;ARHGAP1;CLINT1;GOLGA4;AP1G1;CPNE1;ANKFY1;TRIM23;RAB2B;STX8;AKTIP;TSC2;SCRIB;EPS15L1;EPN1;EPN2;BIN3;BIN1;DNAJC5;KXD1;TBC1D23;CHMP7;CSNK1G2;BECN1;TSG101;MGRN1;STX16;GOSR2;C9ORF72;AP3M1;CECR2;HMGXB4;AP5M1;FHIP1B;ATP6V1H;STX3;RAB11FIP3;EPS15;AP1M2;UVRAG;RAB4A;EXOC6B;BLTP1;UEVLD;NECAP2;HOOK2;ALMS1;RAB13;SPIRE1;VPS45;OSBPL1A;PICALM,Rbm24,rmats,1445,GO_Biological_Process_2023
Proteasomal Protein Catabolic Process (GO:0010498),35/220,0.0010694016852189298,2.464826528656316,28.827564917725134,GSK3A;WDR26;CUL3;AMBRA1;ANKRD9;BAG6;ZNRF1;SHARPIN;MTA1;KAT5;PSMD4;PCBP2;ZSWIM8;UBXN7;TBL1X;BTRC;TRIM21;FBXW5;FBXW11;SMURF1;SYVN1;PEX10;RAD23A;ARMC8;SIRT2;SPSB3;UBE2W;ITCH;MDM2;PLAA;SPOPL;ERCC8;TRIP12;RNF185;BIRC2,Rbm24,rmats,1445,GO_Biological_Process_2023
Double-Strand Break Repair (GO:0006302),29/168,0.0011678412767395893,2.7134089338698533,31.263459239274017,PNKP;CIB1;NUCKS1;BRCA2;RAD54B;RAD51AP1;HPF1;MTA1;KAT5;EME2;RNF138;CHEK2;NSD2;RBBP8;SMARCAD1;ZSWIM7;KDM2A;SLF2;PARP2;ACTR5;XRCC3;TOP3A;PALB2;INIP;MAD2L2;RAD52;POLA1;MMS22L;ERCC1,Rbm24,rmats,1445,GO_Biological_Process_2023
Positive Regulation Of DNA-templated Transcription (GO:0045893),130/1243,0.0011678412767395893,1.549240056163078,17.820822899960156,ATF2;SMARCB1;CCNT1;PRDM4;PRDM5;UBP1;PRDM2;NUCKS1;RBPJ;GABPB1;KAT5;ZMIZ1;RUVBL2;CHEK2;BTRC;ATXN7L3;RNF111;GTF2I;MED1;SMARCC2;FBXW11;THOC1;RFX3;ISL1;HCFC1;THAP3;ILF3;DXO;KMT2E;INO80E;ENY2;MEAF6;HIF1A;BCL2L12;EP400;TASP1;E4F1;RPRD1B;LYAR;MAP2K5;BPTF;BRPF1;POU2F1;RFXANK;SMARCA1;SMARCA4;MLLT10;DAB2;MAVS;MRGBP;FUBP3;TADA3;TCF4;MMS19;TCF3;FGFR2;PICALM;RNF10;SETD3;PHF20;RNF14;AKAP8L;CHD6;FOXM1;BRCA2;ING1;IKBKB;RPTOR;EDRF1;MED14;ING3;NCK2;MLX;IKBKG;YAF2;GABPA;SREBF1;PPP1R12A;CHUK;ACTR6;ACTR5;NCOA3;ATRX;TFE3;MSL2;PPRC1;ZFX;ETV4;SIRT2;UCHL5;SENP1;MED22;TOX3;KAT2A;HAX1;CREB1;ELF2;PSRC1;IRF3;TFDP2;HDAC5;KDM3A;WBP2;ZBTB48;MOSPD1;MLLT3;TFPT;MTA1;MAPK7;BRD8;TBL1X;MTA3;TCF7L2;TAF15;PCGF5;STAT3;GTF2H1;RRP1B;ACVR2A;USF1;KLF2;GATAD2A;MAD2L2;ASXL1;KANSL1;KANSL2;NAA16;AGRN;TAF2;SSBP4,Rbm24,rmats,1445,GO_Biological_Process_2023
Positive Regulation Of DNA Recombination (GO:0045911),14/51,0.0011678412767395893,4.896443613424745,56.31966507145577,PAXIP1;MEAF6;RAD51AP1;MAD2L2;ING3;MRGBP;KAT5;RUVBL2;TIMELESS;EP400;KMT5B;MMS19;BRD8;ARID2,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of RNA Splicing (GO:0043484),21/102,0.00117881524309425,3.3634519350811485,38.54520842351852,SRPK2;ZC3H10;RBM39;ENY2;TIA1;CELF1;LARP7;RRP1B;CLK4;PRDX6;CLK3;PTBP2;SRRM1;CLK2;SRPK1;CLK1;KAT2A;U2AF2;TADA3;RBM12;ATXN7L3,Rbm24,rmats,1445,GO_Biological_Process_2023
Internal Peptidyl-Lysine Acetylation (GO:0018393),12/39,0.0013063470873574182,5.746452663410095,65.08168574532654,BAG6;ATAT1;PHF20L1;KAT2A;ING3;MRGBP;MEAF6;KAT5;RUVBL2;TADA3;EP400;BRD8,Rbm24,rmats,1445,GO_Biological_Process_2023
Positive Regulation Of Cellular Catabolic Process (GO:0031331),26/146,0.0016733111830268795,2.8148343904157858,31.096037858757892,BECN1;GSK3A;NPRL2;NPRL3;AMBRA1;HIF1A;MTDH;RPTOR;STK11;KAT5;AKT2;PHKG2;ZSWIM8;TRIM21;TRIM23;SH3D19;UPF1;PTPN1;PRKCD;ATG13;GTPBP1;ITCH;CNOT1;PRXL2C;DXO;DEPDC5,Rbm24,rmats,1445,GO_Biological_Process_2023
Protein Modification Process (GO:0036211),82/711,0.001682982185191354,1.714552323675797,18.868933372551933,GSK3A;SETD3;CCNT1;PDCD6;STK19;CDC14B;IKBKB;ING4;STK11;PPP4R1;PPP4R2;AKT2;CHEK2;TLK2;TLK1;BTRC;SBF1;ILKAP;PDK1;JMJD4;EPHA7;MORC3;PPP1R12A;TBP;CHUK;STRADA;FBXW11;STRADB;PRKCD;MINK1;PPP2R5B;ALG3;VRK1;PPP4R3A;PASK;JMJD7;ATG13;PRKAB1;ILF3;MELK;CREB1;CTDSP1;SIK3;BIRC6;SIK2;CSNK1G2;BECN1;MEAF6;PPM1M;FUT10;PORCN;IRAK1;ST3GAL5;MARK4;ATG7;MARK3;MARK2;ST3GAL3;B3GALNT2;SRPK2;UBE2F;UVRAG;PTPN1;ICMT;RYK;PTPN11;PTPN12;PTPN13;CDK11B;PTK2;CLK3;ACVR2A;SRPK1;CLK2;BCKDK;CDK8;TAF8;COQ8B;MAN2B1;PKN1;TAF2;TAF1,Rbm24,rmats,1445,GO_Biological_Process_2023
Histone Acetylation (GO:0016573),15/60,0.001682982185191354,4.314685314685315,47.386447221970855,ENY2;NAA40;MEAF6;PHF20L1;KAT2A;ING3;MRGBP;KAT5;RUVBL2;TADA3;EP400;BRD8;ATXN7L3;MAP3K7;TAF2,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Cell Division (GO:0051302),18/83,0.0020318977649018176,3.588162363214921,38.63023707653939,BECN1;UVRAG;NCOA3;CIB1;PRPF40A;KLHL13;MLLT3;SIRT2;KAT2A;ZZZ3;PRC1;CSPP1;TADA3;CDK2AP2;BIRC6;ENTR1;RAB11FIP3;FGFR2,Rbm24,rmats,1445,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168),11/36,0.0028058223571792336,5.685634588563459,59.22098519304783,RAD51AP1;ING3;MRGBP;MEAF6;KAT5;RUVBL2;EP400;TIMELESS;MMS19;BRD8;ARID2,Rbm24,rmats,1445,GO_Biological_Process_2023
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",19/94,0.0031283893931081464,3.283029453015428,33.60439225874508,SRPK2;RBM39;RBM25;RBM47;TIA1;RBFOX2;CELF1;SFSWAP;FMR1;CIRBP;LARP7;PRDX6;SRRM1;SRPK1;FXR1;FAM172A;U2AF2;RNPS1;RBM5,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569),16/71,0.0031283893931081464,3.766142884407405,38.501966656178944,PARPBP;MEAF6;RAD51AP1;MAD2L2;ING3;MRGBP;KAT5;PPP4R2;RUVBL2;FIGNL1;TIMELESS;EP400;MMS19;KMT5A;BRD8;ARID2,Rbm24,rmats,1445,GO_Biological_Process_2023
Cytosolic Transport (GO:0016482),23/127,0.0031283893931081464,2.8695566915503625,29.314547681651728,BECN1;TMEM87B;MON2;ANKRD27;STX16;STX8;GCC2;PHETA1;BET1L;ARFRP1;GGA1;HOOK2;AP1G1;FHIP1B;VTI1A;ANKFY1;TBC1D23;CORO7;ERC1;RAB6A;EVI5;EPS15;PLEKHJ1,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Cellular Component Organization (GO:0051128),26/153,0.0031283893931081464,2.6586761221443513,27.1302514668422,SETD5;MEAF6;PRDM5;FAM107A;HJURP;MKI67;RASGRP2;MLLT3;ING4;RPTOR;STK11;TLK2;TLK1;MARK4;PTPN1;RAB4A;TSC2;TRAF2;PTPN11;CDK11B;BLTP1;HCFC1;CAMSAP3;MAD2L2;ITCH;PICALM,Rbm24,rmats,1445,GO_Biological_Process_2023
Protein Modification By Small Protein Conjugation (GO:0032446),48/364,0.0031292543115134168,1.983164647572103,20.188710102267947,MARCHF2;CUL5;RNF14;MGRN1;CUL3;DCUN1D1;FBXO25;DCUN1D2;KLHL13;UBR1;ANKRD9;RNF115;HERC2;ZMIZ1;RNF138;TRIM24;ARIH2;ZSWIM8;TRIM26;ARIH1;BTRC;TRIM21;ATG7;RNF111;TRIM23;UBE2F;PIAS3;RNF44;HACE1;SLF2;FBXW5;ARRDC1;FBXW11;SMURF1;RNF25;AKTIP;SYVN1;MSL2;CHFR;BSPRY;SENP1;ITCH;RLIM;MDM2;RNF181;MDM4;BIRC6;TRIM11,Rbm24,rmats,1445,GO_Biological_Process_2023
Mitotic Spindle Assembly (GO:0090307),12/44,0.003739607050223784,4.847260990928123,48.36757506865708,WRAP73;STAG1;RACGAP1;PRC1;CHEK2;SPICE1;KIF23;PIBF1;LSM14A;CLASP1;CCDC61;CLASP2,Rbm24,rmats,1445,GO_Biological_Process_2023
Histone H2A Acetylation (GO:0043968),8/21,0.004976978065356936,7.940474278678872,76.78040986535191,NAA40;ING3;MRGBP;MEAF6;KAT5;RUVBL2;EP400;BRD8,Rbm24,rmats,1445,GO_Biological_Process_2023
Intracellular Protein Transport (GO:0006886),43/325,0.006710836641498165,1.9873812486721099,18.578289588305058,RPAIN;TSG101;STX16;FUT10;PDCD6;SNX13;PRICKLE1;TRAK2;ARFRP1;GGA1;HERC2;AKT2;XPO6;TLK1;ARFIP1;FAM53A;STX3;RAB6A;TNPO2;AP1M2;TRIM23;SEC31A;APPL1;NUP214;CTSA;ACD;RANBP3;STRADA;SMURF1;SYNRG;STRADB;STX8;SEC16A;RANBP17;STAT3;ASPSCR1;TSC2;TIMM21;CAMSAP3;SEC23IP;RAB3GAP2;VPS45;SLU7,Rbm24,rmats,1445,GO_Biological_Process_2023
Anoikis (GO:0043276),5/8,0.00685724254606072,21.47222222222222,199.78968635308695,STK11;TSC2;BMF;IKBKG;MAP3K7,Rbm24,rmats,1445,GO_Biological_Process_2023
Endosomal Transport (GO:0016197),28/180,0.007084547678343271,2.3923968354195297,22.130742805142493,DENND1C;TMEM87B;ZFYVE9;STX16;ITSN1;ARHGAP1;GCC2;ARFRP1;GGA1;AP5M1;VTI1A;ANKFY1;ERC1;ENTR1;RAB6A;EVI5;RAB11FIP3;EPS15;PLEKHJ1;ANKRD27;EPS15L1;PHETA1;BLTP1;BET1L;ALMS1;RAB13;TBC1D23;PICALM,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Autophagy (GO:0010506),34/241,0.009742712720596673,2.135847738781212,19.032093120073995,BECN1;GSK3A;NPRL2;NPRL3;HTRA2;AMBRA1;C9ORF72;WDR24;RASIP1;MTDH;RPTOR;STK11;KAT5;TLK2;ATP6V1H;TBC1D14;BMF;DNM1L;DRAM2;TRIM21;TRIM23;ATP6V0A1;CTSA;SREBF1;UVRAG;STAT3;ATG13;SIRT2;RMC1;HAX1;DEPDC5;EIF4G3;GAPDH;EIF4G1,Rbm24,rmats,1445,GO_Biological_Process_2023
Protein Autoubiquitination (GO:0051865),15/71,0.009745130737631724,3.4650974025974026,30.804451530509034,RNF10;RNF13;CUL3;TRAF2;BRCA2;RNF146;RNF115;ITCH;MDM2;MARCHF7;ERCC8;RNF181;TRIM21;RNF185;TRIM11,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Cytokinesis (GO:0032465),16/80,0.011440798220480816,3.2349545136459064,28.174199004605576,BECN1;UVRAG;CUL3;KIF23;PRPF40A;KLHL13;CDC14B;CIT;RACGAP1;PRC1;CSPP1;BIRC6;PKP4;ENTR1;ECT2;RAB11FIP3,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Chromosome Organization (GO:0033044),11/43,0.012192012818317723,4.440224023709902,38.30095090126399,PIF1;TFPT;UPF1;INO80E;SLF2;RUVBL2;ACTR5;TERF2;SMG5;UCHL5;SMG6,Rbm24,rmats,1445,GO_Biological_Process_2023
Stress Granule Assembly (GO:0034063),8/24,0.012358615598049929,6.450591510090466,55.34716447058659,TIA1;YTHDF3;FMR1;CIRBP;PRRC2C;UBAP2L;C9ORF72;LSM14A,Rbm24,rmats,1445,GO_Biological_Process_2023
Activation Of Protein Kinase Activity (GO:0032147),16/81,0.012358615598049929,3.1850137266512353,27.256212791940868,CARD10;BORA;CAB39L;STRADA;STRADB;PRKCD;TNFRSF10B;TRAF2;TIRAP;STK11;IRAK1;CLSPN;ECT2;MAP3K7;PIBF1;MARK2,Rbm24,rmats,1445,GO_Biological_Process_2023
Microtubule Anchoring (GO:0034453),5/9,0.012358615598049929,16.10329861111111,137.76652583631756,CAMSAP3;DAG1;GCC2;CLASP1;CLASP2,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),12/51,0.01373387730198321,3.9757367545225186,33.52068093429891,CCT2;PIF1;GNL3L;TNKS2;SRC;PNKP;MAPKAPK5;HNRNPC;TENT4B;TERF2;SMG5;SMG6,Rbm24,rmats,1445,GO_Biological_Process_2023
Non-Motile Cilium Assembly (GO:1905515),9/31,0.015122565395896454,5.279722714611294,43.88341312003395,IFT88;C2CD3;ARL13B;TOGARAM1;IFT122;IFT57;PIBF1;TMEM80;ENKD1,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of RNA Metabolic Process (GO:0051252),17/91,0.015122565395896454,2.9731338481338483,24.674847853887346,MED1;ZC3H10;ENY2;CELF1;RRP1B;CLK4;PRDX6;PTBP2;CLK3;CLK2;CLK1;KAT2A;PCBP3;PCBP2;TADA3;RBM12;ATXN7L3,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of Hippo Signaling (GO:0035330),8/25,0.015301263509209406,6.07081747103852,50.14231024056079,FRMD6;SRC;DLG5;WWC2;CORO7;NF2;MARK3;CIT,Rbm24,rmats,1445,GO_Biological_Process_2023
Regulation Of DNA-templated Transcription (GO:0006355),178/1922,0.015301263509209406,1.354223840177259,11.168113347708937,ATF2;SMARCB1;CCNT1;PRDM4;HDAC10;PRDM5;WWC2;EHMT1;UBP1;PRDM2;ARID4B;ENO1;RBPJ;KAT5;ZMIZ1;RUVBL2;CHEK2;KMT5A;ARID2;BTRC;ATXN7L3;RNF111;HES6;PIAS3;MED1;RBFOX2;SMARCC2;TLE1;KDM2A;KDM2B;FBXW11;ZFP2;THOC1;RFX3;RFX1;FOXP4;HCFC1;MED7;ILF3;DMTF1;RFX7;TIMELESS;PPIE;DXO;KMT2E;INO80E;ENY2;MEAF6;SRCAP;CBFB;MYNN;BAZ2A;BAZ2B;HIF1A;DEDD2;MTDH;SBNO1;MIER1;SAFB2;EP400;CAMTA1;TASP1;E4F1;BPTF;BRPF1;POU2F1;BRPF3;RFXANK;SMARCA1;SMARCA4;MLLT10;ZZZ3;MRGBP;FUBP3;CNOT2;TADA3;MDM2;PHF14;MDM4;TCF4;MMS19;GTF2IRD1;TCF3;RCOR2;PICALM;SETD5;RNF10;GMEB1;KDM5C;SETD3;PHF20;RNF14;OGG1;HP1BP3;FOXM1;BRCA2;ING1;IKBKB;ING4;EDRF1;MED14;ING3;ZMYM2;SUFU;MLX;ERC1;YAF2;GABPA;SREBF1;PBRM1;BRD1;TGIF2;RING1;CHUK;ACTR6;ACTR5;ATRX;TFE3;MSL2;ZFX;ETV4;LIME1;SIRT2;UCHL5;PHF20L1;MED22;TOX3;GCFC2;KAT2A;PSRC1;ELF2;CREB1;NCOR1;IRF3;TFDP2;CTDSP1;MTF2;LANCL2;ZMYND11;HDAC5;KDM3A;WBP2;CIPC;ZBTB48;WIZ;PRICKLE1;MLLT3;TFPT;MTA1;CUX1;NSD2;RBBP8;BRD9;BRD8;TBL1X;MTA3;APBB3;HDX;SMARCE1;TCF7L2;TAF15;KDM4C;PCGF5;STAT3;GTF2H1;CDK11B;USF1;KLF2;GATAD2A;MAD2L2;KANSL1;POLR3C;KANSL2;RLIM;NAA16;PKN1;BCOR;TAF2,Rbm24,rmats,1445,GO_Biological_Process_2023
Non-Membrane-Bounded Organelle Assembly (GO:0140694),22/135,0.015301263509209406,2.5231748953662647,20.78145325907206,CENPT;TIA1;DBNL;YTHDF3;TUBGCP2;FMR1;MIS12;CIRBP;PRRC2C;ZFYVE1;C9ORF72;CENPA;HAUS2;FXR1;NCOR1;SH3PXD2B;TUBGCP5;UBAP2L;TUBGCP4;LSM14A;CCDC61;SMIM22,Rbm24,rmats,1445,GO_Biological_Process_2023
protein-DNA Complex Organization (GO:0071824),13/60,0.016263644084384025,3.5748841079282063,29.111106907367166,HDAC5;HDAC10;ATRX;EHMT1;NUCKS1;LRWD1;M1AP;ZZZ3;MTF2;PWWP3A;TCF4;HMGN2;HMGN3,Rbm24,rmats,1445,GO_Biological_Process_2023
