ko_symbol,event,database,term,overlap,adjusted_p_value,odds_ratio,combined_score,genes,gene_number
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),47/2028,0.007609958352099478,1.8382515998051356,15.092968602301424,ATF2;JADE1;RBPJ;FOXM1;CDC73;UXT;IKBKB;MED14;BCLAF1;MTA1;SIN3A;RUVBL2;MIER1;PCGF1;CCNL2;MTA3;E2F6;KAT14;BPTF;NCOA2;PBRM1;KDM2B;PCGF5;BRPF3;NFYC;PCGF2;DNMT3A;RFXANK;GTF2F2;ARID1B;MED7;VEGFA;MAVS;DLG1;ZZZ3;TADA2A;CREB1;TFDP2;BIN1;CNOT2;MED20;TADA3;MDM2;CDK12;BCOR;TAF2;EZH2,276
Cd2bp2,SE,GO_Molecular_Function_2023,Histone H4K12 Acetyltransferase Activity (GO:0043997),3/10,0.0090575268547403,30.952904238618526,252.0945190069522,BRPF3;JADE1;KAT7,276
Cd2bp2,SE,GO_Molecular_Function_2023,Histone H4K5 Acetyltransferase Activity (GO:0043995),3/10,0.0090575268547403,30.952904238618526,252.0945190069522,BRPF3;JADE1;KAT7,276
Cd2bp2,SE,GO_Molecular_Function_2023,Histone H4K8 Acetyltransferase Activity (GO:0043996),3/10,0.0090575268547403,30.952904238618526,252.0945190069522,BRPF3;JADE1;KAT7,276
Cd2bp2,SE,GO_Molecular_Function_2023,GTPase Binding (GO:0051020),11/225,0.0090575268547403,3.784341385998942,30.60983237437563,AP3M1;RRAGB;ATG16L1;MYCBP2;DENND10;DOCK7;TSC2;EXOC5;AMBRA1;LSM2;STRN3,276
Cd2bp2,SE,GO_Molecular_Function_2023,Methylation-Dependent Protein Binding (GO:0140034),6/68,0.009376437224756397,7.047311827956989,56.086986082575365,ZZZ3;FMR1;NCAPG2;MTF2;MSL3;BPTF,276
Cd2bp2,SE,GO_Biological_Process_2023,Cilium Organization (GO:0044782),11/228,0.009470847269868977,3.731449439179202,29.761074564257243,PLK4;IQCB1;IFT81;SEPTIN2;TMEM237;CENPJ;SEPTIN6;IFT122;B9D2;IFT57;BBS5,276
Cd2bp2,SE,GO_Biological_Process_2023,Negative Regulation Of TORC1 Signaling (GO:1904262),4/25,0.00968826444060433,13.797619047619047,109.51578356873769,STK11;NPRL3;DEPDC5;ITFG2,276
Cd2bp2,SE,GO_Molecular_Function_2023,Single-Stranded Telomeric DNA Binding (GO:0043047),3/11,0.009714126230230994,27.082417582417584,212.22440106034094,RAD50;TERF1;TERF2,276
Cd2bp2,SE,GO_Biological_Process_2023,Protein Ubiquitination (GO:0016567),16/434,0.009970717077486004,2.8422524843577475,22.434053475866246,FBXW5;ANAPC16;FBXW11;FANCL;MYCBP2;FANCC;KLHL13;AMBRA1;FANCE;FANCG;MDM2;ERCC8;RBCK1;BTRC;FBXL5;BIRC2,276
Cd2bp2,SE,GO_Molecular_Function_2023,Methylated Histone Binding (GO:0035064),6/71,0.010030012503261673,6.721025641025641,51.914542420727265,ZZZ3;FMR1;NCAPG2;MTF2;MSL3;BPTF,276
Cd2bp2,SE,GO_Molecular_Function_2023,Histone Acetyltransferase Activity (GO:0004402),4/27,0.010217436789558578,12.596547314578006,96.13152776597177,ATF2;TADA2A;KAT7;KAT14,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),17/480,0.010278377536060352,2.73053028344605,21.427555187043605,ATF2;POLDIP3;FMR1;METTL3;DTNBP1;RBPJ;PRKAB1;TERF2;TENT4B;ARID1B;VEGFA;UXT;METTL14;PDCD10;TADA3;KAT7;EIF4G3,276
Cd2bp2,SE,GO_Cellular_Component_2023,H4 Histone Acetyltransferase Complex (GO:1902562),3/15,0.010745150966868825,18.05128205128205,123.88221652396945,KANSL1;MSL3;MSL1,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of Nucleotide-Excision Repair (GO:2000819),4/26,0.010819155325787954,13.169786096256685,102.47520332255692,PBRM1;ERCC8;KAT7;ARID1B,276
Cd2bp2,SE,GO_Biological_Process_2023,Golgi Vesicle Transport (GO:0048193),10/197,0.010895162018547976,3.927666760484098,30.47581755539069,RINT1;UVRAG;COG2;COPG2;TRAPPC8;EXOC5;COPG1;ERGIC2;SEC24C;SEC31A,276
Cd2bp2,SE,GO_Cellular_Component_2023,Postsynaptic Density (GO:0014069),8/151,0.011856950897222872,4.087464774031938,27.467280114978863,DLG1;DLG3;FMR1;DLG5;DTNBP1;TSC2;SCRIB;FOXM1,276
Cd2bp2,SE,GO_Biological_Process_2023,Iron-Sulfur Cluster Assembly (GO:0016226),4/27,0.01202540357062623,12.596547314578006,96.13152776597177,ISCA2;NFS1;CIAO3;ISCU,276
Cd2bp2,SE,GO_Biological_Process_2023,Metallo-Sulfur Cluster Assembly (GO:0031163),4/27,0.01202540357062623,12.596547314578006,96.13152776597177,ISCA2;NFS1;CIAO3;ISCU,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of Dosage Compensation By Inactivation Of X Chromosome (GO:1900095),3/12,0.012574006469694737,24.072039072039072,181.9556410915423,KANSL1;MSL3;MSL1,276
Cd2bp2,SE,GO_Biological_Process_2023,Histone H4-K16 Acetylation (GO:0043984),3/12,0.012574006469694737,24.072039072039072,181.9556410915423,KANSL1;MSL3;MSL1,276
Cd2bp2,SE,GO_Molecular_Function_2023,Histone H3 Acetyltransferase Activity (GO:0010484),3/13,0.01290329211383332,21.663736263736265,158.2895777860345,BRPF3;JADE1;KAT7,276
Cd2bp2,SE,GO_Molecular_Function_2023,Kinase Binding (GO:0019900),16/460,0.01290329211383332,2.672210672210672,19.41270046323228,ATF2;FBXW5;CAB39;STRADA;TPRKB;FOXM1;PRKAB1;ATG13;UXT;IKBKB;PPP1CC;MAVS;IRAK1;DLG3;PDCD10;CENPJ,276
Cd2bp2,SE,GO_Biological_Process_2023,Double-Strand Break Repair (GO:0006302),9/168,0.01327486079809367,4.147763408946364,31.069911233068982,SLF1;RAD50;MTA1;ACTR5;NSMCE2;XRCC3;UIMC1;SMC5;SPIDR,276
Cd2bp2,SE,GO_Biological_Process_2023,Cilium Assembly (GO:0060271),11/243,0.013690408023834193,3.4875081327260897,25.948532117741987,PLK4;IQCB1;IFT81;SEPTIN2;TMEM237;CENPJ;SEPTIN6;IFT122;B9D2;IFT57;BBS5,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of DNA Replication (GO:0006275),6/75,0.013690408023834193,6.330112721417069,47.02870936784758,BRPF3;RUVBL2;ACTR5;JADE1;KAT7;TERF1,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),26/938,0.013690408023834193,2.1452280701754387,15.916874467102371,ATF2;RBPJ;FOXM1;MED15;CDC73;IKBKB;MED14;BCLAF1;SIN3A;RUVBL2;BPTF;NCOA2;TBP;PCGF5;NFYC;RFXANK;GTF2F2;MED7;VEGFA;MED22;MAVS;CREB1;TFDP2;MED20;CDK12;TAF2,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of TORC1 Signaling (GO:1903432),5/50,0.013879814519709011,8.068470684706847,59.649019001777994,STK11;RRAGB;NPRL3;DEPDC5;ITFG2,276
Cd2bp2,SE,GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),16/456,0.014191289540358282,2.697062937062937,19.84433366084465,EIF4A2;FBXW11;DNMT3A;RBPJ;FOXM1;BCLAF1;GCLC;MTA1;TFDP2;SIN3A;UIMC1;MDM2;BCOR;BTRC;MTA3;EZH2,276
Cd2bp2,SE,GO_Cellular_Component_2023,Vesicle Coat (GO:0030120),4/37,0.015422696642815169,8.774955436720143,56.28604094448711,COPG2;COPG1;SEC24C;SEC31A,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),7/107,0.01544372534657569,5.106617100371747,37.01207004856894,ABRAXAS1;RUVBL2;ACTR5;TADA3;UIMC1;TAF2;EIF4G1,276
Cd2bp2,SE,GO_Biological_Process_2023,Negative Regulation Of Translation (GO:0017148),7/107,0.01544372534657569,5.106617100371747,37.01207004856894,METTL14;FMR1;METTL3;IGF2BP1;CNOT10;EIF4E2;EIF4G1,276
Cd2bp2,SE,GO_Cellular_Component_2023,THO Complex Part Of Transcription Export Complex (GO:0000445),2/5,0.015452458285732997,47.982968369829685,302.0376860902479,THOC7;THOC6,276
Cd2bp2,SE,GO_Cellular_Component_2023,Sex Chromosome (GO:0000803),2/5,0.015452458285732997,47.982968369829685,302.0376860902479,PCGF5;SMC5,276
Cd2bp2,SE,GO_Cellular_Component_2023,Shelterin Complex (GO:0070187),2/5,0.015452458285732997,47.982968369829685,302.0376860902479,TERF1;TERF2,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance (GO:0032206),5/52,0.015826252869091874,7.724346392400094,55.700067833931605,RAD50;RUVBL2;ACTR5;TERF1;TERF2,276
Cd2bp2,SE,GO_Cellular_Component_2023,Nuclear Chromosome (GO:0000228),6/95,0.016450902011838853,4.902621722846442,30.375200170792294,PBRM1;RAD50;RUVBL2;ACTR5;NCAPG2;SPIDR,276
Cd2bp2,SE,GO_Biological_Process_2023,Centromere Complex Assembly (GO:0034508),3/14,0.017265696285829708,19.693306693306692,139.34434881716294,CENPT;CENPI;MIS12,276
Cd2bp2,SE,GO_Biological_Process_2023,Establishment Of Apical/Basal Cell Polarity (GO:0035089),3/14,0.017265696285829708,19.693306693306692,139.34434881716294,PATJ;SCRIB;SYNE4,276
Cd2bp2,SE,GO_Biological_Process_2023,Telomere Capping (GO:0016233),3/14,0.017265696285829708,19.693306693306692,139.34434881716294,RAD50;TERF1;TERF2,276
Cd2bp2,SE,GO_Biological_Process_2023,Histone H2A Monoubiquitination (GO:0035518),3/14,0.017265696285829708,19.693306693306692,139.34434881716294,PCGF5;PCGF2;PCGF1,276
Cd2bp2,SE,GO_Biological_Process_2023,Negative Regulation Of TOR Signaling (GO:0032007),5/54,0.017736758419986863,7.408313879057158,52.13310223439203,STK11;NPRL3;TSC2;DEPDC5;ITFG2,276
Cd2bp2,SE,GO_Biological_Process_2023,Protein Modification Process (GO:0036211),21/711,0.018155044477175,2.271747655583973,15.881272741806587,PLK4;UVRAG;TBP;STRADA;FBXW11;STRADB;JADE1;PRKAB1;ATG13;PRKCZ;IKBKB;PPP1CC;STK11;CREB1;PPP4R2;IRAK1;ATG16L1;PIGK;KAT7;BTRC;TAF2,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Regulation Of Protein Kinase Activity (GO:0045860),8/145,0.018155044477175,4.267785161782329,29.79592108565706,STK11;DLG3;CAB39;PDCD10;STRADA;STRADB;EZH2;VEGFA,276
Cd2bp2,SE,GO_Biological_Process_2023,NIK/NF-kappaB Signaling (GO:0038061),4/32,0.018155044477175,10.344537815126051,72.08421576894553,CARD10;IRAK1;BTRC;BIRC2,276
Cd2bp2,SE,GO_Biological_Process_2023,Neural Tube Closure (GO:0001843),4/32,0.018155044477175,10.344537815126051,72.08421576894553,KDM2B;IFT122;TSC2;SCRIB,276
Cd2bp2,SE,GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),22/763,0.01820181679388155,2.2188891368336043,15.431737690746926,ATF2;KDM2B;PCGF2;DNMT3A;RBPJ;FOXM1;CDC73;VEGFA;UXT;DLG1;MTA1;BIN1;SIN3A;CNOT2;MIER1;MDM2;PCGF1;BCOR;MTA3;E2F6;EZH2;BPTF,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of Cell Division (GO:0051302),6/83,0.01852893289356394,5.67012987012987,39.082229724429986,UVRAG;TADA2A;ZZZ3;TADA3;KLHL13;KAT14,276
Cd2bp2,SE,GO_Biological_Process_2023,Anterograde Synaptic Vesicle Transport (GO:0048490),3/15,0.01852893289356394,18.05128205128205,123.88221652396945,AP3M1;BLOC1S5;DTNBP1,276
Cd2bp2,SE,GO_Biological_Process_2023,Synaptic Vesicle Transport Along Microtubule (GO:0099517),3/15,0.01852893289356394,18.05128205128205,123.88221652396945,AP3M1;BLOC1S5;DTNBP1,276
Cd2bp2,SE,GO_Biological_Process_2023,Histone H4-K5 Acetylation (GO:0043981),3/15,0.01852893289356394,18.05128205128205,123.88221652396945,KANSL1;JADE1;KAT7,276
Cd2bp2,SE,GO_Biological_Process_2023,Histone H4-K8 Acetylation (GO:0043982),3/15,0.01852893289356394,18.05128205128205,123.88221652396945,KANSL1;JADE1;KAT7,276
Cd2bp2,SE,GO_Biological_Process_2023,mRNA Methylation (GO:0080009),3/15,0.01852893289356394,18.05128205128205,123.88221652396945,METTL14;METTL3;VIRMA,276
Cd2bp2,SE,GO_Biological_Process_2023,Negative Regulation Of Telomere Maintenance (GO:0032205),3/15,0.01852893289356394,18.05128205128205,123.88221652396945,RAD50;TERF1;TERF2,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Regulation Of Chromosome Organization (GO:2001252),4/33,0.01857919275243144,9.987322515212982,68.41248047828917,RAD50;NCAPG2;TERF1;TERF2,276
Cd2bp2,SE,GO_Molecular_Function_2023,RNA Binding (GO:0003723),34/1411,0.018727004925232292,1.8719518416488115,12.788333905731736,EIF4A2;RBM26;POLDIP3;FMR1;RPL10A;VIRMA;TENT4B;EDC3;PPP1CC;BCLAF1;METTL14;GANAB;IGF2BP1;UTP20;ASCC3;RBM7;TOP3B;TRMT10B;CHTOP;KRR1;METTL3;TFB2M;APTX;LSM2;LSM6;ZC3H11A;RPP21;GEMIN5;ACIN1;RNPS1;EIF4E2;EIF4G3;RPS24;EIF4G1,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Regulation Of Double-Strand Break Repair (GO:2000781),6/84,0.018763997669458604,5.597150997150997,38.22845159913054,PBRM1;SLF1;RUVBL2;FOXM1;ARID1B;SPIDR,276
Cd2bp2,SE,GO_Biological_Process_2023,Endosome To Lysosome Transport (GO:0008333),5/57,0.019335762776048284,6.979846721544138,47.39327986881679,TSG101;HOOK2;BIN1;VIPAS39;VPS16,276
Cd2bp2,SE,GO_Cellular_Component_2023,Spindle (GO:0005819),9/210,0.020579097598048317,3.2740231427133994,19.43695398116484,IQCB1;TADA2A;ZZZ3;TFDP2;EPB41;TADA3;ERCC2;KAT14;MAD1L1,276
Cd2bp2,SE,GO_Cellular_Component_2023,TIM22 Mitochondrial Import Inner Membrane Insertion Complex (GO:0042721),2/6,0.020670955008598703,35.98540145985402,212.25497207393838,TRMT10B;TIMM9,276
Cd2bp2,SE,GO_Molecular_Function_2023,RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),10/228,0.021484132897039564,3.3637994067738153,22.325685408422338,ATF2;NCOA2;TBP;CREB1;MTA1;SIN3A;TADA3;DNMT3A;RBPJ;BBS5,276
Cd2bp2,SE,GO_Cellular_Component_2023,Cell-Cell Junction (GO:0005911),11/299,0.022049032231259,2.801310272536688,16.21640089903691,PATJ;DLG1;DLG3;DLG5;NPHP1;SCRIB;TLN1;FOXM1;PRKCZ;VEGFA;PALS1,276
Cd2bp2,SE,GO_Cellular_Component_2023,Euchromatin (GO:0000791),4/44,0.022049032231259,7.2367647058823525,41.75096287329762,TBP;CREB1;RUVBL2;DNMT3A,276
Cd2bp2,SE,GO_Biological_Process_2023,DNA-templated Transcription Initiation (GO:0006352),5/59,0.022386502578089763,6.720650539838732,44.5825318109995,TBP;TFB2M;GTF2F2;TAF2;MED7,276
Cd2bp2,SE,GO_Biological_Process_2023,Histone Deacetylation (GO:0016575),4/36,0.024887024916834772,9.049632352941176,58.98567205386516,MTA1;MIER1;MSL3;MTA3,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Chemotaxis (GO:0050918),3/17,0.025566801898313493,15.470957613814758,100.27359720234834,TSC2;SCRIB;VEGFA,276
Cd2bp2,SE,GO_Cellular_Component_2023,U6 snRNP (GO:0005688),2/7,0.026069299437125736,28.786861313868613,160.37230567301066,LSM6;LSM2,276
Cd2bp2,SE,GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),11/275,0.026455821896035004,3.059748427672956,19.697612659740628,PLK4;IQCB1;IFT81;SEPTIN2;TMEM237;CENPJ;SEPTIN6;IFT122;B9D2;IFT57;BBS5,276
Cd2bp2,SE,GO_Biological_Process_2023,Spliceosomal snRNP Assembly (GO:0000387),4/37,0.02682297682944779,8.774955436720143,56.28604094448711,GEMIN2;GEMIN5;GEMIN8;LSM2,276
Cd2bp2,SE,GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),16/500,0.026994849450620785,2.446280991735537,15.652820652019603,PLK4;ATF2;UVRAG;TBP;CAB39;STRADA;STRADB;PRKAB1;ATG13;PRKCZ;IKBKB;STK11;CREB1;IRAK1;CDK12;TAF2,276
Cd2bp2,SE,GO_Molecular_Function_2023,Telomerase Activity (GO:0003720),2/5,0.02722982970041224,47.982968369829685,302.0376860902479,TERF1;TERF2,276
Cd2bp2,SE,GO_Molecular_Function_2023,RNA-directed DNA Polymerase Activity (GO:0003964),2/5,0.02722982970041224,47.982968369829685,302.0376860902479,TERF1;TERF2,276
Cd2bp2,SE,GO_Molecular_Function_2023,mRNA Binding (GO:0003729),11/282,0.02738650846507247,2.979642136044002,18.5934368102998,CHTOP;METTL14;POLDIP3;FMR1;METTL3;IGF2BP1;GEMIN5;RNPS1;EIF4G3;EDC3;EIF4G1,276
Cd2bp2,SE,GO_Biological_Process_2023,mRNA Transcription By RNA Polymerase II (GO:0042789),4/38,0.028288469804615114,8.51643598615917,53.77238132701109,NCOA2;TBP;CREB1;TAF2,276
Cd2bp2,SE,GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),9/199,0.028288469804615114,3.465523358959196,21.834250354955543,TBP;GTF3C4;MED20;TAF1A;ERCC2;RNPS1;CDK12;TFB2M;GTF2F2,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of Mast Cell Chemotaxis (GO:0060753),2/5,0.028288469804615114,47.982968369829685,302.0376860902479,VEGFB;VEGFA,276
Cd2bp2,SE,GO_Biological_Process_2023,Double-Strand Break Repair Via Classical Nonhomologous End Joining (GO:0097680),2/5,0.028288469804615114,47.982968369829685,302.0376860902479,UVRAG;ERCC8,276
Cd2bp2,SE,GO_Biological_Process_2023,Double-Strand Break Repair Via Synthesis-Dependent Strand Annealing (GO:0045003),2/5,0.028288469804615114,47.982968369829685,302.0376860902479,FANCM;XRCC3,276
Cd2bp2,SE,GO_Biological_Process_2023,Radial Glial Cell Differentiation (GO:0060019),2/5,0.028288469804615114,47.982968369829685,302.0376860902479,METTL14;METTL3,276
Cd2bp2,SE,GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),13/367,0.028288469804615114,2.7046679985392363,17.008146300678895,FBXW5;TSG101;FBXW11;ARMC8;AMBRA1;BAG6;RMND5B;MTA1;MDM2;ERCC8;RBCK1;BTRC;BIRC2,276
Cd2bp2,SE,GO_Molecular_Function_2023,RNA Cap Binding (GO:0000339),3/19,0.028676217885377678,13.535714285714286,83.21242850446129,GEMIN5;EIF4E2;EIF4G3,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),10/241,0.029618592112793753,3.1723789994466687,19.754022742273328,UVRAG;STK11;RRAGB;NPRL3;AMBRA1;DEPDC5;ATG13;EIF4G3;ATP6V0A1;EIF4G1,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),17/557,0.029618592112793753,2.331817531817532,14.50913936644949,FBXW11;ACTR5;MSL3;FOXM1;ARID1B;MSL1;IKBKB;MED22;MED14;CREB1;MTA1;KANSL1;RUVBL2;TADA3;BTRC;MTA3;TAF2,276
Cd2bp2,SE,GO_Biological_Process_2023,Axonal Transport (GO:0098930),4/39,0.029618592112793753,8.272689075630252,51.42732024374632,AP3M1;BLOC1S5;FBXW11;DTNBP1,276
Cd2bp2,SE,GO_Molecular_Function_2023,Translation Initiation Factor Activity (GO:0003743),4/41,0.030851710631076338,7.824721780604134,47.18341835112934,EIF4A2;EIF4E2;EIF4G3;EIF4G1,276
Cd2bp2,SE,GO_Biological_Process_2023,Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211),3/19,0.03146228421368412,13.535714285714286,83.21242850446129,TERF1;TENT4B;TERF2,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),4/40,0.03174299298593053,8.042483660130719,49.23552540182494,CENPJ;CDC73;EIF4G1;EZH2,276
Cd2bp2,SE,GO_Biological_Process_2023,Protein Deacetylation (GO:0006476),4/40,0.03174299298593053,8.042483660130719,49.23552540182494,MTA1;MIER1;MSL3;MTA3,276
Cd2bp2,SE,GO_Cellular_Component_2023,Adherens Junction (GO:0005912),7/150,0.0324114798692163,3.5632360204850912,18.968591479564363,DLG1;DLG3;DLG5;SCRIB;TLN1;PALS1;VEGFA,276
Cd2bp2,SE,GO_Cellular_Component_2023,BLOC-1 Complex (GO:0031083),2/8,0.03247519859522261,23.987834549878347,126.95478770808306,BLOC1S5;DTNBP1,276
Cd2bp2,SE,GO_Molecular_Function_2023,Aryl Hydrocarbon Receptor Binding (GO:0017162),2/6,0.033727498493012265,35.98540145985402,212.25497207393838,NCOA2;TBP,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),6/98,0.03394921047478616,4.742028985507246,28.633994101470982,MAVS;SLF1;TERF1;SPIDR;EIF4G1;VEGFA,276
Cd2bp2,SE,GO_Biological_Process_2023,Response To Amino Acid Starvation (GO:1990928),4/41,0.03394921047478616,7.824721780604134,47.18341835112934,RRAGB;NPRL3;DEPDC5;ITFG2,276
Cd2bp2,SE,GO_Biological_Process_2023,Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303),4/41,0.03394921047478616,7.824721780604134,47.18341835112934,UVRAG;NSMCE2;ERCC8;SMC5,276
Cd2bp2,SE,GO_Biological_Process_2023,Stress-Activated Protein Kinase Signaling Cascade (GO:0031098),3/20,0.03431319090919847,12.738849385908209,76.37299967750627,IKBKB;PDCD10;KAT7,276
Cd2bp2,SE,GO_Biological_Process_2023,Transport Along Microtubule (GO:0010970),3/20,0.03431319090919847,12.738849385908209,76.37299967750627,COPG2;COPG1;BORCS7,276
Cd2bp2,SE,GO_Biological_Process_2023,Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289),3/20,0.03431319090919847,12.738849385908209,76.37299967750627,PAN2;CNOT2;CNOT10,276
Cd2bp2,SE,GO_Biological_Process_2023,Cellular Response To Amino Acid Starvation (GO:0034198),4/42,0.03595195324999116,7.618421052631579,45.258934295559655,RRAGB;NPRL3;DEPDC5;ITFG2,276
Cd2bp2,SE,GO_Biological_Process_2023,Establishment Of Mitotic Sister Chromatid Cohesion (GO:0034087),2/6,0.0360868643352045,35.98540145985402,212.25497207393838,STAG1;STAG2,276
Cd2bp2,SE,GO_Biological_Process_2023,Histone H4-K12 Acetylation (GO:0043983),2/6,0.0360868643352045,35.98540145985402,212.25497207393838,JADE1;KAT7,276
Cd2bp2,SE,GO_Biological_Process_2023,Negative Regulation Of Telomere Capping (GO:1904354),2/6,0.0360868643352045,35.98540145985402,212.25497207393838,RAD50;TERF2,276
Cd2bp2,SE,GO_Biological_Process_2023,"Neurotransmitter Receptor Transport, Endosome To Postsynaptic Membrane (GO:0098887)",2/6,0.0360868643352045,35.98540145985402,212.25497207393838,NCOA2;SCRIB,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Regulation Of mRNA Binding (GO:1902416),2/6,0.0360868643352045,35.98540145985402,212.25497207393838,FMR1;EIF4G1,276
Cd2bp2,SE,GO_Molecular_Function_2023,Signaling Receptor Complex Adaptor Activity (GO:0030159),4/44,0.036839445002315924,7.2367647058823525,41.75096287329762,UXT;CARD10;NCOA2;DLG5,276
Cd2bp2,SE,GO_Biological_Process_2023,mRNA Catabolic Process (GO:0006402),4/43,0.03716662999778142,7.422699849170438,43.45131998833598,LSM6;METTL3;CNOT10;LSM2,276
Cd2bp2,SE,GO_Biological_Process_2023,mRNA Transcription (GO:0009299),4/43,0.03716662999778142,7.422699849170438,43.45131998833598,NCOA2;TBP;CREB1;TAF2,276
Cd2bp2,SE,GO_Biological_Process_2023,Autophagosome Maturation (GO:0097352),4/44,0.0398512440952271,7.2367647058823525,41.75096287329762,UVRAG;TSG101;VIPAS39;VPS16,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of DNA Recombination (GO:0000018),4/44,0.0398512440952271,7.2367647058823525,41.75096287329762,RAD50;PPP4R2;MSH3;SPIDR,276
Cd2bp2,SE,GO_Biological_Process_2023,Response To Ionizing Radiation (GO:0010212),5/72,0.040297141618260625,5.413063832130859,31.12962454455804,STK11;MTA1;FANCD2;UIMC1;SPIDR,276
Cd2bp2,SE,GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),6/105,0.042365614089643656,4.405162738496072,25.08080922427723,AP3M1;TSG101;HOOK2;BIN1;VIPAS39;VPS16,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),5/74,0.044650144288270126,5.255628643242954,29.60053250888177,PBRM1;AMBRA1;ARID1B;CDC73;EZH2,276
Cd2bp2,SE,GO_Biological_Process_2023,Protein Sumoylation (GO:0016925),4/46,0.044650144288270126,6.891456582633054,38.63842448597967,SLF1;NSMCE2;MDM2;SMC5,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of Centrosome Cycle (GO:0046605),3/23,0.044650144288270126,10.826373626373627,60.46820319147657,FBXW5;XRCC3;CCNL2,276
Cd2bp2,SE,GO_Biological_Process_2023,Regulation Of Transcription From RNA Polymerase II Promoter In Response To Hypoxia (GO:0061418),2/7,0.044650144288270126,28.786861313868613,160.37230567301066,RBPJ;VEGFA,276
Cd2bp2,SE,GO_Biological_Process_2023,Single Strand Break Repair (GO:0000012),2/7,0.044650144288270126,28.786861313868613,160.37230567301066,ERCC8;APTX,276
Cd2bp2,SE,GO_Biological_Process_2023,Establishment Of Golgi Localization (GO:0051683),2/7,0.044650144288270126,28.786861313868613,160.37230567301066,PDCD10;COPG1,276
Cd2bp2,SE,GO_Biological_Process_2023,Telomeric D-loop Disassembly (GO:0061820),2/7,0.044650144288270126,28.786861313868613,160.37230567301066,TERF1;TERF2,276
Cd2bp2,SE,GO_Biological_Process_2023,Translocation Of Molecules Into Host (GO:0044417),2/7,0.044650144288270126,28.786861313868613,160.37230567301066,THOC7;THOC6,276
Cd2bp2,SE,GO_Biological_Process_2023,Viral mRNA Export From Host Cell Nucleus (GO:0046784),2/7,0.044650144288270126,28.786861313868613,160.37230567301066,THOC7;THOC6,276
Cd2bp2,SE,GO_Biological_Process_2023,"Neurotransmitter Receptor Transport, Endosome To Plasma Membrane (GO:0099639)",2/7,0.044650144288270126,28.786861313868613,160.37230567301066,NCOA2;SCRIB,276
Cd2bp2,SE,GO_Biological_Process_2023,Positive Regulation Of Translation (GO:0045727),6/108,0.045090246101350984,4.274945533769063,23.745107667053905,METTL14;POLDIP3;FMR1;METTL3;IGF2BP1;EIF4G3,276
Cd2bp2,SE,GO_Biological_Process_2023,Protein Monoubiquitination (GO:0006513),4/47,0.04596844179347087,6.730848153214774,37.2115193703124,FANCL;FANCC;FANCE;FANCG,276
Cd2bp2,SE,GO_Biological_Process_2023,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",4/48,0.04928351225930328,6.577540106951871,35.862226960020266,UVRAG;RINT1;COPG2;ERGIC2,276
