Term,Overlap,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,ko_symbol,type,gene_number,db
Single-Stranded DNA Binding (GO:0003697),12/96,0.017677498983487448,3.4978964697274555,27.292197028131014,CTC1;MMS22L;BLM;FUBP3;PCBP2;PMS2;MCM10;RAD23A;SMC6;RTF1;SAMHD1;REXO4,Ybx1,rmats,793,GO_Molecular_Function_2023
Tubulin Binding (GO:0015631),26/322,0.02017177727614066,2.1657123224919834,16.43867769562949,CEP57;SPAST;OPA1;HAUS8;STMN1;TOGARAM1;CDK5RAP2;APPL1;ENKD1;CLASP2;KIF23;MACO1;HAUS6;DNM2;EML4;NISCH;TTLL4;CDK5;HOOK2;IFT81;PRC1;REEP3;TBCE;ARHGEF2;ARHGEF7;GAPDH,Ybx1,rmats,793,GO_Molecular_Function_2023
DNA Replication Origin Binding (GO:0003688),4/13,0.047822724812400505,10.814251513871286,71.72856176492492,ORC5;ORC1;ORC2;MCM10,Ybx1,rmats,793,GO_Molecular_Function_2023
Microtubule Binding (GO:0008017),20/239,0.047822724812400505,2.2432909792246303,14.73787253970767,CEP57;FBXW11;KIF23;MACO1;HAUS6;DNM2;EML4;SPAST;CDK5;HOOK2;OPA1;HAUS8;PRC1;REEP3;TOGARAM1;ARHGEF2;GAPDH;CDK5RAP2;ENKD1;CLASP2,Ybx1,rmats,793,GO_Molecular_Function_2023
Ubiquitin-Like Protein Transferase Activity (GO:0019787),20/240,0.047822724812400505,2.2329765964953547,14.558046110266703,UBE2F;HDAC4;MARCHF2;AREL1;UBE2B;UHRF2;FBXW11;SMURF1;RNF14;UBR3;UBE3A;RNF4;FBXW2;TRAF7;ATG16L1;TTC3;UBA3;RBCK1;ARIH1;ATG5,Ybx1,rmats,793,GO_Molecular_Function_2023
DNA Metabolic Process (GO:0006259),31/288,0.001332074814790985,2.999734468989042,43.57441404457158,BLM;PNKP;MCM10;SAMHD1;ORC5;POLD3;HPF1;ORC6;ORC1;ALKBH1;RUVBL2;ORC2;RBBP8;SMARCAD1;KMT5B;POLE;POLG;MUTYH;CTC1;TCF7L2;XRCC6;UBE2B;MCRS1;CHD1L;LRWD1;GTF2H4;REXO4;POLA2;UBE2V2;MMS19;RAD9A,Ybx1,rmats,793,GO_Biological_Process_2023
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),66/938,0.004603922714043356,1.9088594576177076,23.51651728546634,APP;PRDM4;ZMYND8;AKAP8L;CCNC;YBX1;RBPJ;GABPB1;MED15;IKBKB;PPP3CB;SALL1;RUVBL2;ZMIZ2;NCK2;PWWP2A;EP300;GABPA;GTF2I;SS18;PPP1R12A;TBP;CHUK;TFE3;MED8;CKAP2;PEX2;MED6;SENP1;MED22;THAP3;TFDP1;MED20;ZSCAN21;ARHGEF2;HDAC4;KMT2D;PAXIP1;MAX;SRF;GPS2;MOSPD1;RNF4;BCL2L12;NRIP1;APBB2;OTX2;RPRD1B;MAP2K5;E2F8;BRD4;SMAD2;TCF7L2;XRCC6;MCRS1;IRX3;RFXANK;USF2;VEGFA;SETX;FUBP3;MKRN2;SSBP3;NFE2L1;TAF2;SSBP4,Ybx1,rmats,793,GO_Biological_Process_2023
Endocytosis (GO:0006897),22/189,0.004603922714043356,3.2532600169311183,38.9593379916403,APP;RALBP1;TSC2;EPS15L1;PIK3C2A;TM9SF4;DNM2;GAK;AP3M1;CLN3;CYTH2;NECAP2;BIN3;HOOK2;BIN1;RAB34;PACSIN2;OCIAD1;ATP6V1H;PIP5K1C;CSNK1G2;PDLIM7,Ybx1,rmats,793,GO_Biological_Process_2023
Positive Regulation Of DNA-templated Transcription (GO:0045893),81/1243,0.004603922714043356,1.7666714208358314,21.022727518064492,APP;PRDM4;RNF14;AKAP8L;CCNC;CTCF;SGF29;YBX1;RBPJ;GABPB1;IKBKB;PPP3CB;SALL1;RUVBL2;ZMIZ2;NCK2;EP300;GABPA;CDK5RAP2;GTF2I;SS18;SMARCC1;PPP1R12A;CHUK;FBXW11;TFE3;CKAP2;PEX2;ARID1B;MED6;DNM2;SENP1;MED22;THAP3;ILF3;TFDP1;KAT6A;ZSCAN21;ARHGEF2;KMT2E;HDAC4;KMT2D;BLM;KDM3A;MAX;SRF;MAZ;GPS2;MOSPD1;RNF4;BCL2L12;MBTD1;DEAF1;NRIP1;APBB2;OTX2;RPRD1B;MTA3;MAP2K5;E2F8;BRD4;SMAD2;TCF7L2;XRCC6;MCRS1;IRX3;RFXANK;USF2;VEGFA;SETX;TFAP4;FUBP3;KANSL1;MKRN2;NAA16;QRICH1;MMS19;SSBP3;NFE2L1;TAF2;SSBP4,Ybx1,rmats,793,GO_Biological_Process_2023
DNA Replication Initiation (GO:0006270),7/21,0.005810061479891986,12.209287531806616,139.72063322251356,ORC5;POLA2;ORC6;ORC1;ORC2;MCM10;LRWD1,Ybx1,rmats,793,GO_Biological_Process_2023
DNA-templated DNA Replication (GO:0006261),12/69,0.006918037585655929,5.162072915964687,57.2315747088652,ORC5;POLD3;BLM;POLA2;ORC6;ORC1;PNKP;ORC2;MCM10;LRWD1;POLE;POLG,Ybx1,rmats,793,GO_Biological_Process_2023
Mitotic Spindle Organization (GO:0007052),13/85,0.011100138420967081,4.429398148148148,46.331329229128556,INTS13;KIF23;WRAP73;SPAST;STAG2;CENPH;PRC1;STMN1;TBCE;RCC1;FLNA;PIBF1;CLASP2,Ybx1,rmats,793,GO_Biological_Process_2023
DNA Repair (GO:0006281),27/291,0.013058657278349919,2.5291805126987894,25.61278397748824,BLM;MPG;PNKP;CIB1;POLD3;HPF1;ALKBH1;NSD2;RBBP8;PMS2;KMT5B;POLE;NHEJ1;PMS1;MUTYH;XRCC6;SLC30A9;UBE2B;RAD23A;CHD1L;GTF2H4;REXO4;SETX;UBE2V2;MMS19;RHNO1;RAD9A,Ybx1,rmats,793,GO_Biological_Process_2023
Regulation Of RNA Splicing (GO:0043484),14/102,0.013058657278349919,3.9045687944917726,38.71048168075289,RBM39;TIA1;SGF29;CLK4;CLK3;CLK2;SRPK1;CLK1;SETX;PTBP1;POLR2A;ESRP1;HNRNPH2;FAM50A,Ybx1,rmats,793,GO_Biological_Process_2023
Protein Transport (GO:0015031),28/313,0.013058657278349919,2.4300699461070976,23.814102382651562,SAR1A;ARHGAP1;MIA3;SCAMP4;GGA1;GOLGA4;DENND10;TLK1;ARFIP1;TMED5;SEC31A;RAB8B;CTSA;ACD;STX8;FAM91A1;SCAMP2;DNM2;SEC23IP;PREPL;RAB34;RABL3;PICK1;PREB;COPG2;ARHGEF2;VPS45;PHAF1,Ybx1,rmats,793,GO_Biological_Process_2023
Regulation Of Translation (GO:0006417),21/202,0.013058657278349919,2.859373658145593,27.997741922514646,EIF4A2;APP;GRB7;TIA1;CIRBP;CNOT10;MTIF2;YBX1;ILF3;EIF5;TCOF1;RPS6KB1;ALKBH1;CSDE1;MAPKAPK5;ZCCHC4;EIF4E2;EIF4G3;GAPDH;METAP1;EIF4G1,Ybx1,rmats,793,GO_Biological_Process_2023
Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),10/56,0.013058657278349919,5.31984007996002,51.562482598961,SETX;MED22;TBP;PAXIP1;SRF;MED20;MED8;MED15;MED6;TAF2,Ybx1,rmats,793,GO_Biological_Process_2023
Peptidyl-Lysine Methylation (GO:0018022),7/27,0.013058657278349919,8.54382951653944,82.18196497667472,SUV39H2;EHMT2;SETD6;SMYD2;EHMT1;KMT5A;EEF1AKMT2,Ybx1,rmats,793,GO_Biological_Process_2023
Chromatin Organization (GO:0006325),25/268,0.013058657278349919,2.5404020919067216,24.306555056818112,HDAC4;SUV39H2;KDM5C;PAXIP1;EHMT1;CTCF;CHAF1A;RUVBL2;PWWP2A;SMARCAD1;MTA3;SS18;SMARCC1;PBRM1;CHTOP;TCF7L1;PHC1;MCRS1;PCGF2;CHD1L;LRWD1;ARID1B;ZZZ3;MTF2;FAM50A,Ybx1,rmats,793,GO_Biological_Process_2023
Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),10/57,0.013058657278349919,5.20638026140594,49.64453630345015,MED22;TBP;PAXIP1;SRF;MED20;MED8;PWWP2A;MED15;MED6;TAF2,Ybx1,rmats,793,GO_Biological_Process_2023
Double-Strand Break Repair (GO:0006302),18/168,0.02147245176537932,2.9507612903225806,26.478563802300993,BLM;XRCC6;PSMD14;ZMYND8;PNKP;CIB1;SMC6;SAMHD1;RAD54B;MBTD1;SETX;MMS22L;HPF1;NSD2;UBE2V2;RBBP8;SMARCAD1;NHEJ1,Ybx1,rmats,793,GO_Biological_Process_2023
Regulation Of Embryonic Development (GO:0045995),10/62,0.022758445685861255,4.704538756262894,41.4075984350551,BAG6;ZZZ3;RUVBL2;MCRS1;RBM19;EHMT1;OTX2;SGF29;KAT14;CLASP2,Ybx1,rmats,793,GO_Biological_Process_2023
Peptidyl-Lysine Monomethylation (GO:0018026),4/8,0.022758445685861255,24.338403041825096,214.11758887055728,SETD6;SMYD2;EHMT1;KMT5A,Ybx1,rmats,793,GO_Biological_Process_2023
Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261),9/52,0.026261331000539734,5.1161604176554345,44.00047144503129,MED22;TBP;PAXIP1;SRF;MED20;MED8;MED15;MED6;TAF2,Ybx1,rmats,793,GO_Biological_Process_2023
Regulation Of Translational Initiation (GO:0006446),10/65,0.029483312221044035,4.4472309299895505,37.351339935811104,EIF4A2;EIF5;RPS6KB1;ALKBH1;CSDE1;RPS6KB2;NCK2;MTIF2;EIF4G3;EIF4G1,Ybx1,rmats,793,GO_Biological_Process_2023
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),40/557,0.029483312221044035,1.9203649618161782,16.101264063312847,KMT2E;HDAC4;BLM;KDM3A;MAX;RNF14;MAZ;CTCF;SGF29;RNF4;IKBKB;MBTD1;PPP3CB;SALL1;DEAF1;RUVBL2;EP300;OTX2;MTA3;CDK5RAP2;BRD4;SMAD2;SMARCC1;XRCC6;CHUK;FBXW11;MCRS1;TFE3;ARID1B;DNM2;MED22;ILF3;TFAP4;FUBP3;KANSL1;KAT6A;MMS19;NAA16;QRICH1;TAF2,Ybx1,rmats,793,GO_Biological_Process_2023
Intracellular Protein Transport (GO:0006886),27/325,0.03123009547260152,2.236594704470184,18.519906499883064,RPAIN;POM121;NXT1;SAR1A;GGA1;TLK1;ARFIP1;TMED5;TNPO3;SEC31A;APPL1;CTSA;ACD;RANBP3;STRADA;SMURF1;APLP2;STX8;TSC2;FAM91A1;SEC23IP;RABL3;PICK1;PREB;ARHGEF2;VPS45;VPS28,Ybx1,rmats,793,GO_Biological_Process_2023
Stress Granule Assembly (GO:0034063),6/24,0.03275819092523977,8.127488352393053,66.5493447063555,GRB7;TIA1;CSDE1;CIRBP;G3BP2;UBAP2L,Ybx1,rmats,793,GO_Biological_Process_2023
Protein Targeting To Peroxisome (GO:0006625),5/16,0.033141725873559215,11.07291185971389,90.06685699837033,PEX19;ZFAND6;PEX2;PEX26;RAB8B,Ybx1,rmats,793,GO_Biological_Process_2023
Chromatin Remodeling (GO:0006338),21/228,0.03335583013440203,2.496808590523391,20.190991290783963,HDAC4;SUV39H2;SS18;SMARCC1;PBRM1;CHTOP;KDM5C;PAXIP1;PHC1;MCRS1;PCGF2;CTCF;CHD1L;ARID1B;HPF1;RUVBL2;MTF2;UBR5;PWWP2A;SMARCAD1;MTA3,Ybx1,rmats,793,GO_Biological_Process_2023
Golgi Vesicle Transport (GO:0048193),19/197,0.03428110919183665,2.6242705339256163,21.04700957567773,SAR1A;PITPNB;COG4;MIA3;SCAMP2;DNM2;GOLGA4;TRAPPC6A;MYO1B;SPAST;TRAPPC6B;PICK1;PREB;COPG2;SEC24C;TMED5;SEC31A;VTI1B;RAB8B,Ybx1,rmats,793,GO_Biological_Process_2023
Regulation Of mRNA Processing (GO:0050684),7/35,0.03833571367231307,6.1001908396946565,48.01221893103042,RBM39;TIA1;SLTM;PAPOLA;SAFB2;CDK11B;SRPK1,Ybx1,rmats,793,GO_Biological_Process_2023
Peroxisomal Membrane Transport (GO:0015919),5/17,0.03893593982904974,10.149640439932318,79.35705350081935,ABCD4;PEX19;PEX2;PEX26;RAB8B,Ybx1,rmats,793,GO_Biological_Process_2023
Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),8/47,0.04394094570079423,5.008786542544504,38.38075706009259,PIP4P1;KAT6A;SMYD2;EP300;URB2;MAPKAPK5;KMT5A;MAP2K6,Ybx1,rmats,793,GO_Biological_Process_2023
Intracellular Membrane-Bounded Organelle (GO:0043231),307/5175,1.1464877599825695e-13,1.860674481200821,65.9135081417366,PANK2;EHMT2;ZMYND8;EHMT1;CCNC;HNRNPR;SMC6;RBPJ;GABPB1;PPP4R2;ALKBH1;ZMIZ2;RPS6KA2;PWWP2A;RCC1;UBAP2L;TMPO;SMARCC1;PRKCI;RBFOX2;SLC35C2;DNTTIP1;CIRBP;MED8;RFX1;ARMC8;JMJD7;MED6;SCAMP2;NISCH;BIN1;RRAGB;PREB;RHNO1;GGNBP2;PAXIP1;SDR39U1;DCUN1D2;UBE2J2;UBE2J1;SPAST;PCBP2;DPH3;LTA4H;NHEJ1;KAT14;VTI1B;SEC31A;CTC1;CTSA;XRCC6;PHC1;TIPARP;INTS2;MEMO1;NTAN1;PTK2;SRPK1;SETX;EIF5;STAG2;FUBP3;MMS19;RNPS1;PKIG;RPS24;CEP57;RPAIN;SUV39H2;SETD5;INTS13;SETD6;MIA3;CTCF;MED15;N4BP2L2;CHAF1A;NELFB;ARIH1;GABPA;TMED5;APPL1;SS18;PBRM1;STRADA;TFE3;KIF23;GAK;MED22;NCOR1;SLTM;MED20;MTF2;G2E3;HNRNPH2;AKAP8;GPS2;ECPAS;RAD54B;GGA1;NSD2;USP1;CTNNA1;FLNA;PMS2;MARCHF7;APBB2;PMS1;SRSF11;NKTR;BRD4;EVC2;SUZ12;RANBP3;MYEF2;MCRS1;PCGF2;GTF2H4;TARBP2;SEC23IP;TFAP4;CENPH;GID8;TTC3;HNRNPA2B1;NBR1;TSR2;ZYX;UBAP2;NCAPD2;EEF1AKMT2;MPHOSPH8;SCARB1;MTCH2;DBR1;PRDM4;GEMIN2;CIB1;RPL10A;COMT;VIRMA;CDC14B;EEF1B2;CCND3;SALL1;RUVBL2;PAPOLA;EP300;SMARCAD1;KMT5B;KMT5A;GTF2I;TLE3;SLC30A9;TLE1;IST1;FBXW11;PUS1;APLP2;TSC2;NOSIP;VRK1;CHD1L;THOC7;DPM1;PRPF4;ILF3;DMTF1;KAT6A;UBE2V2;PKP4;MAPKAPK5;CSNK1G2;KMT2E;KMT2D;BLM;PSMD14;MAX;ANKRD11;MAZ;ARHGAP19;HTRA2;BCL2L12;BAG6;ORC5;SBNO1;ORC1;DEAF1;UBR5;ORC2;SMYD2;PACSIN2;SAFB2;OTX2;RPRD1B;PIBF1;UBE2F;OSBPL9;SMAD2;TIA1;CHTOP;ANKRD27;UBE2B;CPSF1;PHF12;RFXANK;MACO1;CLK4;CLK3;CLK2;LSM2;CLK1;IFT20;HOOK2;CDK5;P4HA1;CNOT2;UBA3;MKRN2;NFE2L1;RAD9A;EIF4G1;KDM5C;NXT1;NAA40;RNF14;AKAP8L;MCM10;UFSP2;YBX1;PIK3C2A;SENP6;PTBP1;DTWD1;HPF1;DGCR8;TLK1;RBM7;POLE;TNPO3;RBM5;ILKAP;POLG;SUN1;TBP;REXO1;AKTIP;RAD23A;PEX2;TRNAU1AP;REXO4;SENP1;MMS22L;TRAF7;TRAPPC6A;TFDP1;PKM;TRAPPC6B;ESRP1;DNAJC5;GAPDH;ITGB3BP;HDAC4;LAMA5;VAC14;KDM3A;UHRF2;NAA20;SRF;PNKP;MOSPD1;RNF4;SAMHD1;CLN3;GANAB;NFS1;POLR2A;TRA2A;NRIP1;RBBP8;DRAM2;UBQLN4;MTA3;MUTYH;TCF7L2;ATE1;TCF7L1;IRX3;LIMK2;LRWD1;PTPN12;CDK11B;USF2;KANSL1;PRC1;ABHD17A;IMPDH1;BRMS1L;DOLPP1;ACIN1;NAA16;QRICH1;SSBP3;TAF2;TNRC6A;SSBP4;FAM50A,Ybx1,rmats,793,GO_Cellular_Component_2023
Nucleus (GO:0005634),269/4487,4.009534219172976e-12,1.8242614349986788,56.87467033590338,PANK2;EHMT2;ZMYND8;EHMT1;CCNC;HNRNPR;SMC6;RBPJ;GABPB1;PPP4R2;ALKBH1;ZMIZ2;RPS6KA2;PWWP2A;RCC1;UBAP2L;TMPO;SMARCC1;PRKCI;RBFOX2;DNTTIP1;CIRBP;MED8;ARMC8;JMJD7;MED6;BIN1;RRAGB;PREB;RHNO1;GGNBP2;PAXIP1;SDR39U1;DCUN1D2;UBE2J2;UBE2J1;SPAST;PCBP2;DPH3;LTA4H;NHEJ1;KAT14;CTC1;XRCC6;PHC1;TIPARP;INTS2;MEMO1;NTAN1;PTK2;SRPK1;SETX;EIF5;STAG2;FUBP3;MMS19;RNPS1;PKIG;RPS24;CEP57;RPAIN;SUV39H2;SETD5;INTS13;SETD6;CTCF;MED15;N4BP2L2;CHAF1A;NELFB;ARIH1;GABPA;APPL1;SS18;PBRM1;STRADA;TFE3;KIF23;MED22;NCOR1;SLTM;MED20;MTF2;G2E3;HNRNPH2;AKAP8;GPS2;ECPAS;RAD54B;NSD2;USP1;FLNA;PMS2;MARCHF7;APBB2;PMS1;SRSF11;NKTR;BRD4;EVC2;SUZ12;RANBP3;MYEF2;MCRS1;PCGF2;GTF2H4;TARBP2;TFAP4;CENPH;GID8;TTC3;HNRNPA2B1;TSR2;ZYX;UBAP2;NCAPD2;EEF1AKMT2;MPHOSPH8;MTCH2;DBR1;PRDM4;GEMIN2;CIB1;RPL10A;VIRMA;CDC14B;EEF1B2;CCND3;SALL1;RUVBL2;PAPOLA;EP300;SMARCAD1;KMT5B;KMT5A;GTF2I;TLE3;SLC30A9;TLE1;FBXW11;PUS1;APLP2;TSC2;NOSIP;VRK1;CHD1L;THOC7;DPM1;PRPF4;ILF3;DMTF1;KAT6A;UBE2V2;PKP4;MAPKAPK5;CSNK1G2;KMT2E;KMT2D;BLM;PSMD14;MAX;ANKRD11;MAZ;HTRA2;BCL2L12;BAG6;ORC5;SBNO1;ORC1;DEAF1;UBR5;ORC2;SMYD2;SAFB2;OTX2;RPRD1B;PIBF1;UBE2F;SMAD2;TIA1;CHTOP;UBE2B;CPSF1;PHF12;RFXANK;MACO1;CLK4;CLK3;CLK2;LSM2;CLK1;CDK5;CNOT2;UBA3;MKRN2;NFE2L1;RAD9A;EIF4G1;KDM5C;NXT1;NAA40;RNF14;AKAP8L;MCM10;UFSP2;YBX1;SENP6;PTBP1;DTWD1;HPF1;DGCR8;TLK1;RBM7;POLE;RBM5;ILKAP;TBP;REXO1;AKTIP;RAD23A;TRNAU1AP;REXO4;SENP1;MMS22L;TFDP1;PKM;ESRP1;GAPDH;ITGB3BP;HDAC4;LAMA5;KDM3A;UHRF2;NAA20;SRF;PNKP;MOSPD1;RNF4;SAMHD1;CLN3;NFS1;POLR2A;HAUS8;TRA2A;NRIP1;RBBP8;UBQLN4;MTA3;MUTYH;TCF7L2;ATE1;TCF7L1;IRX3;LIMK2;LRWD1;PTPN12;CDK11B;USF2;KANSL1;PRC1;IMPDH1;BRMS1L;ACIN1;NAA16;QRICH1;SSBP3;TAF2;SSBP4;FAM50A,Ybx1,rmats,793,GO_Cellular_Component_2023
