go,symbol
GO:0060271,IFT74
GO:0060271,IFT80
GO:0060271,IFT81
GO:0060271,IFT88
GO:0060271,RBX1
GO:0060271,SKP1
GO:0060271,TRAF3IP1
GO:0060271,TTC21B
GO:0060271,TTC8
GO:0060271,WDR19
GO:0060271,WDR35
GO:0060302,IL11
GO:0060307,KCNE1
GO:0060307,KCNE2
GO:0060307,KCNH2
GO:0060307,KCNQ1
GO:0060333,IFNG
GO:0060333,IFNGR1
GO:0060333,IFNGR2
GO:0060337,AZI2
GO:0060337,IFNA1
GO:0060337,IFNA10
GO:0060337,IFNA14
GO:0060337,IFNA16
GO:0060337,IFNA17
GO:0060337,IFNA2
GO:0060337,IFNA21
GO:0060337,IFNA4
GO:0060337,IFNA5
GO:0060337,IFNA6
GO:0060337,IFNA7
GO:0060337,IFNA8
GO:0060337,IFNAR1
GO:0060337,IFNAR2
GO:0060337,IFNB1
GO:0060337,IFNE
GO:0060337,IFNK
GO:0060337,IFNW1
GO:0060337,IKBKE
GO:0060337,MAVS
GO:0060337,TANK
GO:0060337,TBK1
GO:0060337,TBKBP1
GO:0060337,TRAF3
GO:0060340,STING1
GO:0060382,ACTL6A
GO:0060382,ACTR5
GO:0060382,ACTR8
GO:0060382,INO80
GO:0060382,INO80B
GO:0060382,INO80C
GO:0060382,INO80D
GO:0060382,INO80E
GO:0060382,MCRS1
GO:0060382,NFRKB
GO:0060382,RUVBL1
GO:0060382,RUVBL2
GO:0060382,TFPT
GO:0060382,UCHL5
GO:0060382,YY1
GO:0060411,NKX2-5
GO:0060544,LTA
GO:0060544,LTB
GO:0060544,LTBR
GO:0060545,CASP8
GO:0060545,FADD
GO:0060545,RIPK1
GO:0060828,CCNY
GO:0060828,CDK14
GO:0060964,CUL4A
GO:0060964,CUL4B
GO:0060964,DCAF12
GO:0060964,DDB1
GO:0060964,RBX1
GO:0060982,VEGFA
GO:0061001,CDK5
GO:0061001,CDK5R2
GO:0061045,MMRN1
GO:0061077,CCT2
GO:0061077,CCT3
GO:0061077,CCT4
GO:0061077,CCT5
GO:0061077,CCT6A
GO:0061077,CCT7
GO:0061077,CCT8
GO:0061077,PFDN1
GO:0061077,PFDN2
GO:0061077,PFDN4
GO:0061077,PFDN5
GO:0061077,PFDN6
GO:0061077,TCP1
GO:0061077,VBP1
GO:0061133,AIM2
GO:0061133,CASP1
GO:0061133,MEFV
GO:0061133,NAIP
GO:0061133,NLRC4
GO:0061133,NLRP1
GO:0061133,NLRP1A
GO:0061133,NLRP1B
GO:0061133,NLRP3
GO:0061133,PYCARD
GO:0061136,ADRM1
GO:0061136,PSMA1
GO:0061136,PSMA2
GO:0061136,PSMA3
GO:0061136,PSMA4
GO:0061136,PSMA5
GO:0061136,PSMA6
GO:0061136,PSMA7
GO:0061136,PSMB1
GO:0061136,PSMB2
GO:0061136,PSMB3
GO:0061136,PSMB4
GO:0061136,PSMB5
GO:0061136,PSMB6
GO:0061136,PSMB7
GO:0061136,PSMC1
GO:0061136,PSMC2
GO:0061136,PSMC3
GO:0061136,PSMC4
GO:0061136,PSMC5
GO:0061136,PSMC6
GO:0061136,PSMD1
GO:0061136,PSMD11
GO:0061136,PSMD12
GO:0061136,PSMD13
GO:0061136,PSMD14
GO:0061136,PSMD2
GO:0061136,PSMD3
GO:0061136,PSMD4
GO:0061136,PSMD6
GO:0061136,PSMD7
GO:0061136,PSMD8
GO:0061136,PSME1
GO:0061136,PSME2
GO:0061136,PSME3
GO:0061136,SEM1
GO:0061507,STING1
GO:0061515,CEBPB
GO:0061515,MYB
GO:0061534,GAD1
GO:0061534,GAD2
GO:0061542,COQ3
GO:0061542,COQ4
GO:0061542,COQ5
GO:0061542,COQ6
GO:0061542,COQ7
GO:0061542,COQ9
GO:0061574,ACIN1
GO:0061574,RNPS1
GO:0061574,SAP18
GO:0061578,ABRAXAS1
GO:0061578,ABRAXAS2
GO:0061578,BABAM1
GO:0061578,BABAM2
GO:0061578,BRCC3
GO:0061578,UIMC1
GO:0061608,KPNA1
GO:0061608,KPNA2
GO:0061608,KPNA3
GO:0061608,KPNA4
GO:0061608,KPNA5
GO:0061608,KPNA6
GO:0061608,KPNA7
GO:0061608,KPNB1
GO:0061608,SNUPN
GO:0061617,APOO
GO:0061617,APOOL
GO:0061617,CHCHD3
GO:0061617,CHCHD6
GO:0061617,IMMT
GO:0061617,MICOS10
GO:0061617,MICOS13
GO:0061629,CCNT1
GO:0061629,CDK9
GO:0061629,DR1
GO:0061629,KAT14
GO:0061629,KAT2A
GO:0061629,KAT2B
GO:0061629,MBIP
GO:0061629,SGF29
GO:0061629,TADA2A
GO:0061629,TADA3
GO:0061629,WDR5
GO:0061629,YEATS2
GO:0061629,ZZZ3
GO:0061630,AMBRA1
GO:0061630,AMFR
GO:0061630,APPBP2
GO:0061630,ARMC8
GO:0061630,BABAM2
GO:0061630,BARD1
GO:0061630,BRCA1
GO:0061630,BRCA2
GO:0061630,BRCC3
GO:0061630,BTRC
GO:0061630,CCNF
GO:0061630,CRBN
GO:0061630,CUL1
GO:0061630,CUL2
GO:0061630,CUL3
GO:0061630,CUL4A
GO:0061630,CUL4B
GO:0061630,CUL7
GO:0061630,DCAF1
GO:0061630,DCAF10
GO:0061630,DCAF11
GO:0061630,DCAF12
GO:0061630,DCAF13
GO:0061630,DCAF15
GO:0061630,DCAF16
GO:0061630,DCAF17
GO:0061630,DCAF4
GO:0061630,DCAF5
GO:0061630,DCAF6
GO:0061630,DCAF7
GO:0061630,DCAF8
GO:0061630,DDA1
GO:0061630,DDB1
GO:0061630,DDB2
GO:0061630,DTL
GO:0061630,ELOB
GO:0061630,ELOC
GO:0061630,ENC1
GO:0061630,ERCC8
GO:0061630,FAAP100
GO:0061630,FAAP20
GO:0061630,FANCA
GO:0061630,FANCB
GO:0061630,FANCC
GO:0061630,FANCE
GO:0061630,FANCF
GO:0061630,FANCG
GO:0061630,FANCL
GO:0061630,FBH1
GO:0061630,FBXL12
GO:0061630,FBXL13
GO:0061630,FBXL14
GO:0061630,FBXL15
GO:0061630,FBXL16
GO:0061630,FBXL17
GO:0061630,FBXL18
GO:0061630,FBXL19
GO:0061630,FBXL2
GO:0061630,FBXL20
GO:0061630,FBXL22
GO:0061630,FBXL3
GO:0061630,FBXL4
GO:0061630,FBXL5
GO:0061630,FBXL6
GO:0061630,FBXL7
GO:0061630,FBXL8
GO:0061630,FBXO10
GO:0061630,FBXO11
GO:0061630,FBXO15
GO:0061630,FBXO16
GO:0061630,FBXO17
GO:0061630,FBXO2
GO:0061630,FBXO21
GO:0061630,FBXO22
GO:0061630,FBXO24
GO:0061630,FBXO25
GO:0061630,FBXO27
GO:0061630,FBXO28
GO:0061630,FBXO3
GO:0061630,FBXO30
GO:0061630,FBXO31
GO:0061630,FBXO32
GO:0061630,FBXO33
GO:0061630,FBXO34
GO:0061630,FBXO36
GO:0061630,FBXO38
GO:0061630,FBXO39
GO:0061630,FBXO4
GO:0061630,FBXO40
GO:0061630,FBXO41
GO:0061630,FBXO42
GO:0061630,FBXO43
GO:0061630,FBXO44
GO:0061630,FBXO45
GO:0061630,FBXO46
GO:0061630,FBXO47
GO:0061630,FBXO5
GO:0061630,FBXO6
GO:0061630,FBXO7
GO:0061630,FBXO8
GO:0061630,FBXO9
GO:0061630,FBXW10
GO:0061630,FBXW11
GO:0061630,FBXW12
GO:0061630,FBXW2
GO:0061630,FBXW4
GO:0061630,FBXW5
GO:0061630,FBXW7
GO:0061630,FBXW8
GO:0061630,FBXW9
GO:0061630,FEM1A
GO:0061630,FEM1B
GO:0061630,FEM1C
GO:0061630,GAN
GO:0061630,GID4
GO:0061630,GID8
GO:0061630,IPP
GO:0061630,KBTBD13
GO:0061630,KBTBD2
GO:0061630,KBTBD3
GO:0061630,KBTBD4
GO:0061630,KBTBD6
GO:0061630,KBTBD7
GO:0061630,KBTBD8
GO:0061630,KCMF1
GO:0061630,KDM2A
GO:0061630,KDM2B
GO:0061630,KEAP1
GO:0061630,KLHDC10
GO:0061630,KLHDC2
GO:0061630,KLHDC3
GO:0061630,KLHL1
GO:0061630,KLHL10
GO:0061630,KLHL11
GO:0061630,KLHL12
GO:0061630,KLHL13
GO:0061630,KLHL14
GO:0061630,KLHL15
GO:0061630,KLHL17
GO:0061630,KLHL18
GO:0061630,KLHL2
GO:0061630,KLHL20
GO:0061630,KLHL21
GO:0061630,KLHL22
GO:0061630,KLHL23
GO:0061630,KLHL24
GO:0061630,KLHL25
GO:0061630,KLHL26
GO:0061630,KLHL28
GO:0061630,KLHL29
GO:0061630,KLHL3
GO:0061630,KLHL30
GO:0061630,KLHL31
GO:0061630,KLHL32
GO:0061630,KLHL34
GO:0061630,KLHL35
GO:0061630,KLHL36
GO:0061630,KLHL38
GO:0061630,KLHL4
GO:0061630,KLHL40
GO:0061630,KLHL41
GO:0061630,KLHL42
GO:0061630,KLHL5
GO:0061630,KLHL6
GO:0061630,KLHL7
GO:0061630,KLHL8
GO:0061630,KLHL9
GO:0061630,LRR1
GO:0061630,LTN1
GO:0061630,MAEA
GO:0061630,MAVS
GO:0061630,MDM2
GO:0061630,MDM4
GO:0061630,MKLN1
GO:0061630,MYCBP2
GO:0061630,NEMF
GO:0061630,PHIP
GO:0061630,PHOSPHO2-KLHL23
GO:0061630,PRAME
GO:0061630,RAD51
GO:0061630,RANBP10
GO:0061630,RANBP9
GO:0061630,RBX1
GO:0061630,RMND5A
GO:0061630,RMND5B
GO:0061630,RNF123
GO:0061630,SKP1
GO:0061630,SKP2
GO:0061630,SPOP
GO:0061630,SPOPL
GO:0061630,TCF25
GO:0061630,TIFA
GO:0061630,TP53
GO:0061630,TRAF2
GO:0061630,TRAF3
GO:0061630,TRAF6
GO:0061630,TRIM27
GO:0061630,TSPAN17
GO:0061630,UBAC1
GO:0061630,UBR4
GO:0061630,USP7
GO:0061630,VCP
GO:0061630,VHL
GO:0061630,WDR26
GO:0061630,WDTC1
GO:0061630,YPEL5
GO:0061630,ZER1
GO:0061630,ZYG11B
GO:0061631,PEDS1-UBE2V1
GO:0061631,UBE2N
GO:0061631,UBE2V1
GO:0061631,UBE2V2
GO:0061644,CENPA
GO:0061644,H2AC11
GO:0061644,H2AC13
GO:0061644,H2AC22
GO:0061644,H2AC23
GO:0061644,H2AC24
GO:0061644,H2AC4
GO:0061644,H2AC6
GO:0061644,H2AC7
GO:0061644,H2AC8
GO:0061644,H2BC11
GO:0061644,H2BC13
GO:0061644,H2BC15
GO:0061644,H2BC23
GO:0061644,H2BC24
GO:0061644,H2BC7
GO:0061644,H4C1
GO:0061644,H4C11
GO:0061644,H4C12
GO:0061644,H4C13
GO:0061644,H4C14
GO:0061644,H4C15
GO:0061644,H4C16
GO:0061644,H4C17
GO:0061644,H4C18
GO:0061644,H4C2
GO:0061644,H4C3
GO:0061644,H4C4
GO:0061644,H4C5
GO:0061644,H4C6
GO:0061644,H4C8
GO:0061644,H4C9
GO:0061663,CUL1
GO:0061663,FBXO11
GO:0061663,RBX1
GO:0061663,SKP1
GO:0061665,RANBP2
GO:0061665,RANGAP1
GO:0061665,UBE2I
GO:0061666,CDK5RAP3
GO:0061666,DDRGK1
GO:0061666,UFL1
GO:0061692,CAT
GO:0061696,CGA
GO:0061696,CGB3
GO:0061696,CGB5
GO:0061696,CGB8
GO:0061696,LHB
GO:0061700,MIOS
GO:0061700,SEC13
GO:0061700,SEH1L
GO:0061700,WDR24
GO:0061700,WDR59
GO:0061702,CASP1
GO:0061702,MEFV
GO:0061702,NAIP
GO:0061702,NLRC4
GO:0061702,PYCARD
GO:0061711-L-threonylcarbamoyladenine synthase activity),GON7
GO:0061711-L-threonylcarbamoyladenine synthase activity),LAGE3
GO:0061711-L-threonylcarbamoyladenine synthase activity),OSGEP
GO:0061711-L-threonylcarbamoyladenine synthase activity),TP53RK
GO:0061711-L-threonylcarbamoyladenine synthase activity),TPRKB
GO:0061763,CHMP1A
GO:0061763,CHMP1B
GO:0061763,CHMP1B2
GO:0061763,CHMP2A
GO:0061763,CHMP2B
GO:0061763,CHMP3
GO:0061763,CHMP4A
GO:0061763,CHMP4B
GO:0061763,CHMP4C
GO:0061763,CHMP5
GO:0061763,CHMP6
GO:0061763,CHMP7
GO:0061763,RNF103-CHMP3
GO:0061764,VPS4A
GO:0061764,VPS4B
GO:0061773,RRP8
GO:0061773,SIRT1
GO:0061773,SUV39H1
GO:0061775,MAU2
GO:0061775,NIPBL
GO:0061779,PDIA3
GO:0061779,TAPBP
GO:0061780,MAU2
GO:0061780,NIPBL
GO:0061793,CBX3
GO:0061793,CBX3-PS5
GO:0061793,L3MBTL1
GO:0061793,LOC118568054
GO:0061793,LOC118568056
GO:0061793,RB1
GO:0061795,ATP6AP1
GO:0061795,ATP6AP2
GO:0061795,ATP6V0A2
GO:0061795,ATP6V0B
GO:0061795,ATP6V0C
GO:0061795,ATP6V1A
GO:0061795,ATP6V1D
GO:0061795,ATP6V1F
GO:0061795,ATP6V1H
GO:0061795,RNASEK
GO:0061852,ERGIC2
GO:0061852,ERGIC3
GO:0061952,CHMP1A
GO:0061952,CHMP1B
GO:0061952,CHMP1B2
GO:0061952,CHMP2A
GO:0061952,CHMP2B
GO:0061952,CHMP3
GO:0061952,CHMP4A
GO:0061952,CHMP4B
GO:0061952,CHMP4C
GO:0061952,CHMP5
GO:0061952,CHMP6
GO:0061952,CHMP7
GO:0061952,RNF103-CHMP3
GO:0061952,VPS4A
GO:0061952,VPS4B
GO:0061953-methyltransferase activity),TRMT6
GO:0061953-methyltransferase activity),TRMT61A
GO:0062023,COL10A1
GO:0062023,COL11A1
GO:0062023,COL11A2
GO:0062023,COL2A1
GO:0062023,COL5A1
GO:0062023,COL5A2
GO:0062023,EMILIN1
GO:0062023,EMILIN2
GO:0062023,MATN1
GO:0062023,MATN2
GO:0062023,MATN3
GO:0062023,MATN4
GO:0062023,MMRN1
GO:0062023,MMRN2
GO:0062023,SERPINE1
GO:0062023,TNC
GO:0062023,TNN
GO:0062023,TNR
GO:0062023,TNXB
GO:0062023,VTN
GO:0062073,MIF4GD
GO:0062073,SLBP
GO:0062137,CCDC22
GO:0062137,CCDC93
GO:0062137,COMMD1
GO:0062137,COMMD10
GO:0062137,COMMD2
GO:0062137,COMMD3
GO:0062137,COMMD4
GO:0062137,COMMD5
GO:0062137,COMMD6
GO:0062137,COMMD7
GO:0062137,COMMD8
GO:0062137,COMMD9
GO:0062137,DENND10
GO:0062137,LMAN1
GO:0062137,MCFD2
GO:0062137,VPS26C
GO:0062137,VPS29
GO:0062137,VPS35L
GO:0062141,MTREX
GO:0062141,RBM7
GO:0062141,ZCCHC8
GO:0062151,CAT
GO:0062157,ABCB8
GO:0062157,CCDC51
GO:0062158,CLCN7
GO:0062158,OSTM1
GO:0062167,C1QA
GO:0062167,C1QB
GO:0062167,C1QC
GO:0062196,BLOC1S1
GO:0062196,BLOC1S2
GO:0062196,BORCS5
GO:0062196,BORCS6
GO:0062196,BORCS7
GO:0062196,BORCS8
GO:0062196,KXD1
GO:0062196,SNAPIN
GO:0062234,PAFAH1B1
GO:0062234,PAFAH1B2
GO:0062234,PAFAH1B3
GO:0070021,TGFBR1
GO:0070021,TGFBR2
GO:0070026,HBA-A1
GO:0070026,HBA-A2
GO:0070026,HBA1
GO:0070026,HBA2
GO:0070026,HBB
GO:0070026,HBB-B1
GO:0070026,HBB-B2
GO:0070026,NOS2
GO:0070026,S100A8
GO:0070026,S100A9
GO:0070043-methyltransferase activity),BUD23
GO:0070043-methyltransferase activity),TRMT112
GO:0070051,THBS1
GO:0070051,THBS2
GO:0070051,THBS3
GO:0070051,THBS4
GO:0070062,H2AC6
GO:0070062,H2BC10
GO:0070062,H2BC4
GO:0070062,H2BC6
GO:0070062,H2BC7
GO:0070062,H2BC8
GO:0070062,H3C1
GO:0070062,H3C10
GO:0070062,H3C11
GO:0070062,H3C12
GO:0070062,H3C2
GO:0070062,H3C3
GO:0070062,H3C4
GO:0070062,H3C6
GO:0070062,H3C7
GO:0070062,H3C8
GO:0070062,H4C1
GO:0070062,H4C11
GO:0070062,H4C12
GO:0070062,H4C13
GO:0070062,H4C14
GO:0070062,H4C15
GO:0070062,H4C16
GO:0070062,H4C2
GO:0070062,H4C3
GO:0070062,H4C4
GO:0070062,H4C5
GO:0070062,H4C6
GO:0070062,H4C8
GO:0070062,H4C9
GO:0070085,COG1
GO:0070085,COG2
GO:0070085,COG3
GO:0070085,COG4
GO:0070085,COG5
GO:0070085,COG6
GO:0070085,COG7
GO:0070085,COG8
GO:0070102,IL6
GO:0070102,IL6ST
GO:0070106,EBI3
GO:0070106,IL27
GO:0070106,IL27RA
GO:0070106,IL6ST
GO:0070160,PARD3
GO:0070160,PARD6A
GO:0070160,PARD6B
GO:0070160,PARD6G
GO:0070160,PRKCI
GO:0070160,PRKCZ
GO:0070176,E2F4
GO:0070176,E2F5
GO:0070176,LIN37
GO:0070176,LIN52
GO:0070176,LIN54
GO:0070176,LIN9
GO:0070176,RBBP4
GO:0070176,RBL1
GO:0070176,RBL2
GO:0070176,TFDP1
GO:0070176,TFDP2
GO:0070187,ACD
GO:0070187,POT1
GO:0070187,POT1A
GO:0070187,TERF1
GO:0070187,TERF2
GO:0070187,TERF2IP
GO:0070187,TINF2
GO:0070269,AIM2
GO:0070269,CASP1
GO:0070269,MEFV
GO:0070269,NAIP
GO:0070269,NLRC4
GO:0070269,NLRP1
GO:0070269,NLRP1A
GO:0070269,NLRP1B
GO:0070269,NLRP3
GO:0070269,PYCARD
GO:0070273,OSBPL10
GO:0070273,OSBPL11
GO:0070273,OSBPL9
GO:0070310,ATR
GO:0070310,ATRIP
GO:0070316,ACTB
GO:0070316,ACTL6A
GO:0070316,ACTL6B
GO:0070316,ARID1A
GO:0070316,ARID1B
GO:0070316,ARID2
GO:0070316,BCL7A
GO:0070316,BCL7B
GO:0070316,BCL7C
GO:0070316,BRD7
GO:0070316,DPF1
GO:0070316,DPF2
GO:0070316,DPF3
GO:0070316,PBRM1
GO:0070316,PHF10
GO:0070316,SMARCA2
GO:0070316,SMARCA4
GO:0070316,SMARCB1
GO:0070316,SMARCC1
GO:0070316,SMARCC2
GO:0070316,SMARCD1
GO:0070316,SMARCD2
GO:0070316,SMARCD3
GO:0070316,SMARCE1
GO:0070318,RRM1
GO:0070318,RRM2B
GO:0070324,RXRA
GO:0070324,THRB
GO:0070325,RELN
GO:0070328,GPIHBP1
GO:0070328,LPL
GO:0070337,EME1
GO:0070337,EME2
GO:0070337,MUS81
GO:0070345,IL6
GO:0070371,CHI3L1
GO:0070371,IL13
GO:0070371,IL13RA2
GO:0070371,TMEM219
GO:0070372,BTLA
GO:0070372,TNFRSF14
GO:0070374,IL13
GO:0070374,IL13RA2
GO:0070374,TMEM219
GO:0070390,CETN2
GO:0070390,CETN3
GO:0070390,ENY2
GO:0070390,MCM3AP
GO:0070390,PCID2
GO:0070390,SEM1
GO:0070402,GMPR2
GO:0070404,ND1
GO:0070404,ND2
GO:0070404,ND3
GO:0070404,ND4
GO:0070404,ND4L
GO:0070404,ND5
GO:0070404,ND6
GO:0070404,NDUFA1
GO:0070404,NDUFA10
GO:0070404,NDUFA11
GO:0070404,NDUFA12
GO:0070404,NDUFA13
GO:0070404,NDUFA2
GO:0070404,NDUFA3
GO:0070404,NDUFA5
GO:0070404,NDUFA6
GO:0070404,NDUFA7
GO:0070404,NDUFA8
GO:0070404,NDUFA9
GO:0070404,NDUFAB1
GO:0070404,NDUFB1
GO:0070404,NDUFB10
GO:0070404,NDUFB11
GO:0070404,NDUFB2
GO:0070404,NDUFB3
GO:0070404,NDUFB4
GO:0070404,NDUFB4B
GO:0070404,NDUFB4C
GO:0070404,NDUFB5
GO:0070404,NDUFB6
GO:0070404,NDUFB7
GO:0070404,NDUFB8
GO:0070404,NDUFB9
GO:0070404,NDUFC1
GO:0070404,NDUFC2
GO:0070404,NDUFS1
GO:0070404,NDUFS2
GO:0070404,NDUFS3
GO:0070404,NDUFS4
GO:0070404,NDUFS5
GO:0070404,NDUFS6
GO:0070404,NDUFS7
GO:0070404,NDUFS8
GO:0070404,NDUFV1
GO:0070404,NDUFV2
GO:0070404,NDUFV3
GO:0070418,PRKDC
GO:0070421,APLF
GO:0070421,APTX
GO:0070421,LIG3
GO:0070421,PNKP
GO:0070421,POLB
GO:0070421,TDP1
GO:0070421,XRCC1
GO:0070442,ITGA2B
GO:0070442,ITGB3
GO:0070443,MAX
GO:0070443,MNT
GO:0070443,MXD1
GO:0070443,MXD3
GO:0070443,MXD4
GO:0070443,MXI1
GO:0070476-methylation),BUD23
GO:0070476-methylation),TRMT112
GO:0070492,GANAB
GO:0070492,PRKCSH
GO:0070498,IL1A
GO:0070498,IL1RAP
GO:0070498,IRAK1
GO:0070498,IRAK2
GO:0070498,IRAK4
GO:0070498,MYD88
GO:0070522,ERCC1
GO:0070522,ERCC4
GO:0070530,ABRAXAS1
GO:0070530,BABAM1
GO:0070530,BABAM2
GO:0070530,BRCC3
GO:0070530,PEDS1-UBE2V1
GO:0070530,UBE2N
GO:0070530,UBE2V1
GO:0070530,UIMC1
GO:0070531,ABRAXAS1
GO:0070531,BABAM1
GO:0070531,BABAM2
GO:0070531,BRCC3
GO:0070531,UIMC1
GO:0070532,BRIP1
GO:0070532,TOPBP1
GO:0070533,RBBP8
GO:0070534,IL17A
GO:0070534,IL17B
GO:0070534,IL17C
GO:0070534,IL17F
GO:0070534,IL17RA
GO:0070534,IL17RB
GO:0070534,IL17RC
GO:0070534,IL17RE
GO:0070534,IL25
GO:0070534,TRAF3IP2
GO:0070545,BOP1
GO:0070545,PES1
GO:0070545,WDR12
GO:0070552,ABRAXAS2
GO:0070552,BABAM1
GO:0070552,BABAM2
GO:0070552,BRCC3
GO:0070564,RXRA
GO:0070564,RXRB
GO:0070564,VDR
GO:0070577,BAZ2A
GO:0070577,PSMA1
GO:0070577,PSMA2
GO:0070577,PSMA3
GO:0070577,PSMA4
GO:0070577,PSMA5
GO:0070577,PSMA6
GO:0070577,PSMA7
GO:0070577,PSMA8
GO:0070577,PSMB1
GO:0070577,PSMB2
GO:0070577,PSMB3
GO:0070577,PSMB4
GO:0070577,PSMB5
GO:0070577,PSMB6
GO:0070577,PSMB7
GO:0070577,PSME4
GO:0070577,SMARCA5
GO:0070577,TAF1
GO:0070577,TAF10
GO:0070577,TAF11
GO:0070577,TAF12
GO:0070577,TAF13
GO:0070577,TAF2
GO:0070577,TAF3
GO:0070577,TAF4
GO:0070577,TAF4B
GO:0070577,TAF5
GO:0070577,TAF6
GO:0070577,TAF7
GO:0070577,TAF8
GO:0070577,TAF9
GO:0070577,TBP
GO:0070578,DICER1
GO:0070578,PRKRA
GO:0070578,TARBP2
GO:0070588,CACNA1C
GO:0070588,CACNA1S
GO:0070588,CACNB1
GO:0070588,CACNB2
GO:0070588,CACNB3
GO:0070588,CACNB4
GO:0070588,CACNG1
GO:0070588,RYR2
GO:0070588,RYR3
GO:0070588,TRPC1
GO:0070588,TRPC4
GO:0070588,TRPC5
GO:0070622,GNPTG
GO:0070628,PSMG1
GO:0070628,PSMG2
GO:0070628,PSMG3
GO:0070628,PSMG4
GO:0070644,RXRA
GO:0070644,RXRB
GO:0070644,VDR
GO:0070652,HAUS1
GO:0070652,HAUS2
GO:0070652,HAUS3
GO:0070652,HAUS4
GO:0070652,HAUS5
GO:0070652,HAUS6
GO:0070652,HAUS7
GO:0070652,HAUS8
GO:0070665,CSF2
GO:0070665,CSF2RA
GO:0070665,CSF2RB
GO:0070665,IL2
GO:0070665,IL2RA
GO:0070665,IL2RB
GO:0070665,IL2RG
GO:0070665,JAK2
GO:0070681,GATB
GO:0070681,GATC
GO:0070681,QRSL1
GO:0070695,AKTIP
GO:0070695,FHIP1A
GO:0070695,FHIP1B
GO:0070695,FHIP2A
GO:0070695,HOOK1
GO:0070695,HOOK2
GO:0070695,HOOK3
GO:0070716,MCM8
GO:0070716,MCM9
GO:0070721,IRF9
GO:0070721,STAT1
GO:0070721,STAT2
GO:0070740,LRRC49
GO:0070740,NICN1
GO:0070740,TPGS1
GO:0070740,TPGS2
GO:0070740,TTLL1
GO:0070745,EBI3
GO:0070745,IL12A
GO:0070748,EBI3
GO:0070748,IL12A
GO:0070757,EBI3
GO:0070757,IL12A
GO:0070765,APH1A
GO:0070765,APH1B
GO:0070765,NCSTN
GO:0070765,PSENEN
GO:0070776,BRD1
GO:0070776,BRPF1
GO:0070776,BRPF3
GO:0070776,ING5
GO:0070776,KAT6A
GO:0070776,KAT6B
GO:0070776,MEAF6
GO:0070822,ARID4A
GO:0070822,ARID4B
GO:0070822,BRMS1
GO:0070822,BRMS1L
GO:0070822,HDAC1
GO:0070822,HDAC2
GO:0070822,ING1
GO:0070822,ING2
GO:0070822,OGT
GO:0070822,RBBP4
GO:0070822,RBBP7
GO:0070822,SAP130
GO:0070822,SAP30
GO:0070822,SAP30L
GO:0070822,SIN3A
GO:0070822,SIN3B
GO:0070822,SINHCAF
GO:0070822,SUDS3
GO:0070822,TET1
GO:0070831,COL8A1
GO:0070831,COL8A2
GO:0070840,AKTIP
GO:0070840,FHIP1A
GO:0070840,FHIP1B
GO:0070840,FHIP2A
GO:0070840,HOOK1
GO:0070840,HOOK2
GO:0070840,HOOK3
GO:0070847,MED1
GO:0070847,MED10
GO:0070847,MED11
GO:0070847,MED14
GO:0070847,MED15
GO:0070847,MED16
GO:0070847,MED17
GO:0070847,MED18
GO:0070847,MED19
GO:0070847,MED20
GO:0070847,MED21
GO:0070847,MED22
GO:0070847,MED23
GO:0070847,MED24
GO:0070847,MED25
GO:0070847,MED26
GO:0070847,MED27
GO:0070847,MED28
GO:0070847,MED29
GO:0070847,MED30
GO:0070847,MED31
GO:0070847,MED4
GO:0070847,MED6
GO:0070847,MED7
GO:0070847,MED8
GO:0070847,MED9
GO:0070863,SAR1A
GO:0070863,SAR1B
GO:0070863,SEC13
GO:0070863,SEC24A
GO:0070863,SEC24B
GO:0070863,SEC24C
GO:0070863,SEC24D
GO:0070863,SEC31A
GO:0070863,SEC31B
GO:0070876,INIP
GO:0070876,INTS3
GO:0070876,NABP1
GO:0070876,NABP2
GO:0070877,DGCR8
GO:0070877,DROSHA
GO:0070883,AGO1
GO:0070883,AGO2
GO:0070883,AGO3
GO:0070883,AGO4
GO:0070883,TNRC6A
GO:0070883,TNRC6B
GO:0070886,AKAP5
GO:0070886,CALM1
GO:0070886,CALM2
GO:0070886,CALM3
GO:0070886,PPP3CA
GO:0070886,PPP3CB
GO:0070886,PPP3CC
GO:0070886,PPP3R1
GO:0070886,PPP3R2
GO:0070888,BMAL1
GO:0070888,BMAL2
GO:0070888,CLOCK
GO:0070888,MAX
GO:0070888,MYC
GO:0070888,MYCL
GO:0070888,MYCN
GO:0070901,HSD17B10
GO:0070901,TRMT10C
GO:0070914,DDB1
GO:0070914,DDB2
GO:0070922,DICER1
GO:0070922,PRKRA
GO:0070922,TARBP2
GO:0070934,CSDE1
GO:0070934,DHX9
GO:0070934,HNRNPD
GO:0070934,HNRNPU
GO:0070934,IGF2BP1
GO:0070934,PABPC1
GO:0070934,PAIP1
GO:0070934,SYNCRIP
GO:0070934,YBX1
GO:0070937,DHX9
GO:0070937,HNRNPU
GO:0070937,IGF2BP1
GO:0070937,SYNCRIP
GO:0070937,YBX1
GO:0070939,NBAS
GO:0070939,RINT1
GO:0070939,ZW10
GO:0071045,CPSF2
GO:0071045,CPSF3
GO:0071045,CSTF2
GO:0071045,LSM10
GO:0071045,LSM11
GO:0071045,SNRPB
GO:0071045,SNRPD3
GO:0071045,SNRPE
GO:0071045,SNRPF
GO:0071045,SNRPG
GO:0071045,SYMPK
GO:0071139,BLM
GO:0071139,RMI1
GO:0071139,RMI2
GO:0071139,TOP3A
